round,repeat,record_key,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score_policy,score_formula,score,score_used_val_mae,score_used_multi_split,score_used_stability,score_used_complexity,score_used_age_prior,params,random_draw_index,search_name,candidate_budget_requested,candidate_budget_actual,candidate_universe_size,random_repeats,random_seed
5,0,0:SEIR|fractional=1|obs=I,SEIR|fractional=1|obs=I,SEIR,True,I,0,infectious,9,4,0.14205738310507782,0.23496406349334814,0.2948243119922212,0.20287415444124823,0.21067508598089688,1.3047971519215438,0.1594155089480865,0.17426484137734563,3,0.1543776832415982,0.05197103490213891,0.025985517451069456,0.07030554286460915,"{'1': {'mae': 0.16035378489114643, 'rmse': 0.17389671988842395, 'smape': 1.2247731111690126}, '2': {'mae': 0.15915768864129984, 'rmse': 0.17320497678393934, 'smape': 1.2953979459501903}, '4': {'mae': 0.15873505331181326, 'rmse': 0.17569282745967355, 'smape': 1.4473732405757065}}",0.01406110857292183,0.185,0.09,0.08,0.015,0.0,0.0,0.0,0.0,-0.0025,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.37692430926558945,False,True,True,True,True,"{'b0': 0.6578979678879259, 'b1': 0.5082076740174297, 'b2': -0.1565951091833698, 'sigma': 0.24630445475187884, 'gamma': 0.12637653302815066, 'rho': 4.6235846529789075, 'alpha': 0.9833716565214902, 'S0': 0.8886600175636595, 'E0': 0.0755671046376524, 'I0': 0.035772877798688145, 'R0': 0.0, 'fractional': 1.0}",5,random_structure_discovery,30,30,44,1,2256
19,0,0:SEIHR|fractional=0|obs=I,SEIHR|fractional=0|obs=I,SEIHR,False,I,0,infectious,11,5,0.14599497947743528,0.23118763130349784,0.2933053418845645,0.1705547204849607,0.17984416156036187,1.2470447335758155,0.1343653386351139,0.15045393034586627,3,0.12970157297661847,0.04863671311723992,0.02431835655861996,0.06759101306686993,"{'1': {'mae': 0.1364264764605169, 'rmse': 0.15102572917123858, 'smape': 1.169541129058892}, '2': {'mae': 0.13433336903684248, 'rmse': 0.14951271381093623, 'smape': 1.2395609393000508}, '4': {'mae': 0.13233617040798232, 'rmse': 0.15082334805542394, 'smape': 1.3940447571519932}}",0.013518202613373987,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3775381321486124,False,True,True,True,True,"{'b0': 1.203854622576943, 'b1': 0.4136481175139619, 'b2': -0.06748731346026947, 'sigma': 0.2323304809222041, 'eta': 0.06119463324596647, 'gamma_i': 0.06104805034389229, 'gamma_h': 0.4999078321069334, 'rho': 6.558056413894195, 'S0': 0.6240100624720725, 'E0': 0.05662085389400109, 'I0': 0.025693759419705715, 'H0': 0.2936753242142207, 'R0': 0.0, 'fractional': 0.0}",19,random_structure_discovery,30,30,44,1,2256
20,0,0:SEIRS|fractional=1|obs=I,SEIRS|fractional=1|obs=I,SEIRS,True,I,0,infectious,10,4,0.14122635112435294,0.17777056864078505,0.23098784240021217,0.03965613867564355,0.04807573852176627,1.1414398395948033,0.126979162705584,0.16921918729847304,3,0.1182439572677522,0.09553055453910686,0.04776527726955343,0.10919645815146518,"{'1': {'mae': 0.12981864032029267, 'rmse': 0.17106110800999297, 'smape': 1.3017857405533437}, '2': {'mae': 0.16285994159192135, 'rmse': 0.19194991182591, 'smape': 1.3554783089474505}, '4': {'mae': 0.0882589062045379, 'rmse': 0.14464654205951608, 'smape': 1.5218804588197978}}",0.021839291630293037,0.20500000000000002,0.1,0.08,0.015,0.0,0.0,0.0,0.01,-0.0125,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3803485261675987,False,True,True,True,True,"{'b0': -0.7549719337895469, 'b1': 2.2169955181194507, 'b2': 0.5473445306501056, 'sigma': 0.8826281945215434, 'gamma': 0.4655450343554918, 'omega': 0.7358063754880158, 'rho': 5.557721660906353, 'alpha': 0.9781441089353273, 'S0': 0.9113548812709683, 'E0': 0.046281293068760616, 'I0': 0.04236382566027096, 'R0': 0.0, 'fractional': 1.0}",20,random_structure_discovery,30,30,44,1,2256
13,0,0:SEIRS|fractional=0|obs=delayed_I|delay=1,SEIRS|fractional=0|obs=delayed_I|delay=1,SEIRS,False,delayed_I,1,delayed,9,4,0.13243385404494437,0.18032496680616705,0.2319112642151518,0.0377434620283585,0.04739928706914336,1.1417473109055434,0.1491677855208057,0.18258969739276618,3,0.14012636468521814,0.09341254230443803,0.046706271152219016,0.10511943906363837,"{'1': {'mae': 0.14244464016398817, 'rmse': 0.17477674553853118, 'smape': 1.338810070239327}, '2': {'mae': 0.15561090076738154, 'rmse': 0.18493615219642287, 'smape': 1.4187675239466493}, '4': {'mae': 0.1494478156310474, 'rmse': 0.18805619444334448, 'smape': 1.4966279688253583}}",0.021023887812727675,0.185,0.09,0.08,0.0,0.0,0.0,0.005,0.01,-0.01,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3828565236501648,False,True,True,True,True,"{'b0': -0.8102266199224618, 'b1': 1.8951149678147847, 'b2': 0.8891592854392067, 'sigma': 0.8433253826411965, 'gamma': 0.40396175713525845, 'omega': 0.760860510152745, 'rho': 5.151027843836075, 'S0': 0.9097700132586343, 'E0': 0.04985657315775942, 'I0': 0.04037341358360635, 'R0': 0.0, 'fractional': 0.0}",13,random_structure_discovery,30,30,44,1,2256
22,0,0:SEIHR|fractional=0|obs=H,SEIHR|fractional=0|obs=H,SEIHR,False,H,0,hospitalized,11,5,0.15225885541377004,0.2368818516006947,0.2938760124341431,0.16431776957148336,0.17459159333479957,1.2353082510060835,0.13537839052107867,0.15092640368531593,3,0.13086592341351466,0.04771678435760946,0.02385839217880473,0.06659817618820187,"{'1': {'mae': 0.13936729191121575, 'rmse': 0.15350945041384692, 'smape': 1.1774461270633256}, '2': {'mae': 0.13579243444326286, 'rmse': 0.15046788814058648, 'smape': 1.243477785505956}, '4': {'mae': 0.13097544520875734, 'rmse': 0.14880187250151433, 'smape': 1.3915876228797577}}",0.013319635237640374,0.21500000000000002,0.11,0.1,0.0,0.0,0.005,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3830439508299598,False,True,True,True,True,"{'b0': 1.2171069045119405, 'b1': 0.2599872932677305, 'b2': 0.008974986303114989, 'sigma': 0.3029508668519347, 'eta': 0.18924386620048092, 'gamma_i': 0.027835894786334248, 'gamma_h': 0.13594363205691395, 'rho': 5.879483638101403, 'S0': 0.769084010500663, 'E0': 0.14029752258958944, 'I0': 0.04968541909309979, 'H0': 0.04093304781664782, 'R0': 0.0, 'fractional': 0.0}",22,random_structure_discovery,30,30,44,1,2256
28,0,0:SEIR|fractional=1|obs=delayed_I|delay=1,SEIR|fractional=1|obs=delayed_I|delay=1,SEIR,True,delayed_I,1,delayed,9,4,0.13378343509975338,0.2305287983543864,0.2909741599650338,0.2074267104735056,0.21507323213101068,1.3122042906053075,0.16334416117021852,0.17801694634604515,3,0.15825498335750884,0.052452360219469744,0.026226180109734872,0.07069003366599853,"{'1': {'mae': 0.16417864863258275, 'rmse': 0.1775847215542201, 'smape': 1.2329447533255986}, '2': {'mae': 0.1630323532535783, 'rmse': 0.17692549940594246, 'smape': 1.303436578678025}, '4': {'mae': 0.16282148162449453, 'rmse': 0.17954061807797286, 'smape': 1.4549116623739624}}",0.014138006733199707,0.19,0.09,0.08,0.015,0.0,0.0,0.005,0.0,-0.0025,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.38611917020044345,False,True,True,True,True,"{'b0': 0.8243772182578375, 'b1': 0.3738548436554482, 'b2': -0.05297685559844898, 'sigma': 0.24259562744365698, 'gamma': 0.12510254281714667, 'rho': 4.551518158377749, 'alpha': 0.9832734608429547, 'S0': 0.8638084268615378, 'E0': 0.09642600267460284, 'I0': 0.03976557046385935, 'R0': 0.0, 'fractional': 1.0}",28,random_structure_discovery,30,30,44,1,2256
26,0,0:SEIHR|fractional=0|obs=delayed_I|delay=1,SEIHR|fractional=0|obs=delayed_I|delay=1,SEIHR,False,delayed_I,1,delayed,11,5,0.1376020839620088,0.2273049816168244,0.2894260790317609,0.17542480542266078,0.18452605257133078,1.256555018468997,0.13816666608046252,0.15413271845315482,3,0.13341514630924894,0.04944754802739208,0.02472377401369604,0.06821668539647689,"{'1': {'mae': 0.14013337421283692, 'rmse': 0.15464967560120946, 'smape': 1.1786912097065256}, '2': {'mae': 0.13811055968018854, 'rmse': 0.15319776993018874, 'smape': 1.2486786557523475}, '4': {'mae': 0.13625606434836207, 'rmse': 0.15455070982806626, 'smape': 1.4027501403018245}}",0.01364333707929538,0.21500000000000002,0.11,0.1,0.0,0.0,0.0,0.005,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.38678225740224037,False,True,True,True,True,"{'b0': 1.3711212814918154, 'b1': 0.2957757131741837, 'b2': 0.023275809382694215, 'sigma': 0.22906505892947654, 'eta': 0.060176604796604985, 'gamma_i': 0.06016297704987713, 'gamma_h': 0.5001242607103892, 'rho': 6.398777461768962, 'S0': 0.6061404924397318, 'E0': 0.07405403875485005, 'I0': 0.028984871495228375, 'H0': 0.2908205973101899, 'R0': 0.0, 'fractional': 0.0}",26,random_structure_discovery,30,30,44,1,2256
27,0,0:SEIHR|fractional=0|obs=delayed_I|delay=2,SEIHR|fractional=0|obs=delayed_I|delay=2,SEIHR,False,delayed_I,2,delayed,11,5,0.12923878930555574,0.2243018873663112,0.2858482958657473,0.18104174707403645,0.18992251652296288,1.2671825494457347,0.14229298972764295,0.15818456566836744,3,0.13743346745237073,0.050445708236575515,0.025222854118287757,0.06900982179914315,"{'1': {'mae': 0.14406747132511993, 'rmse': 0.15855859272127257, 'smape': 1.188130830684606}, '2': {'mae': 0.14221156125036438, 'rmse': 0.15724847374745668, 'smape': 1.2583583436965209}, '4': {'mae': 0.14059993660744455, 'rmse': 0.15874663053637303, 'smape': 1.4120674459535525}}",0.013801964359828632,0.22000000000000003,0.11,0.1,0.0,0.0,0.0,0.01,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.39645828593048715,False,True,True,True,True,"{'b0': 1.5278443391650802, 'b1': 0.20772357934444619, 'b2': 0.08337250461264675, 'sigma': 0.22679636036293777, 'eta': 0.05899386758165796, 'gamma_i': 0.05899826684587396, 'gamma_h': 0.49993084300643503, 'rho': 6.175902212805295, 'S0': 0.5807346655592999, 'E0': 0.10308905278437516, 'I0': 0.03286618568907892, 'H0': 0.28331009596724605, 'R0': 0.0, 'fractional': 0.0}",27,random_structure_discovery,30,30,44,1,2256
8,0,0:SEIAR|fractional=0|obs=I,SEIAR|fractional=0|obs=I,SEIAR,False,I,0,infectious,11,5,0.15974459448958317,0.24565271935227798,0.30537590278835536,0.1939720925848296,0.20247048330894687,1.2905370150531383,0.15209225440711474,0.16769562793705708,3,0.14703311443306397,0.052302654627066875,0.026151327313533437,0.07054163211654077,"{'1': {'mae': 0.15396153010243904, 'rmse': 0.1681979701221636, 'smape': 1.210929201312576}, '2': {'mae': 0.15202013922271268, 'rmse': 0.16674534076001854, 'smape': 1.280429834495178}, '4': {'mae': 0.1502950938961925, 'rmse': 0.16814357292898918, 'smape': 1.4312877695508965}}",0.014108326423308155,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.39729276816990555,False,True,True,True,True,"{'b0': 0.5030937026210621, 'b1': 0.7505410281737847, 'b2': -0.292535456272049, 'sigma': 0.2562287788844299, 'p_asym': 0.07559320118781172, 'gamma_i': 0.11206768532757248, 'gamma_a': 0.7405712959141448, 'rho': 5.302909108366652, 'S0': 0.7814620038383965, 'E0': 0.06690253746161426, 'I0': 0.03198357419060219, 'A0': 0.11965188450938721, 'R0': 0.0, 'fractional': 0.0}",8,random_structure_discovery,30,30,44,1,2256
11,0,0:SEIAR|fractional=0|obs=delayed_I|delay=1,SEIAR|fractional=0|obs=delayed_I|delay=1,SEIAR,False,delayed_I,1,delayed,11,5,0.14940857288990056,0.23999795977891394,0.30020542394160216,0.19375332035800102,0.2023144698533118,1.2902477479378125,0.15260802731903952,0.1681172693744882,3,0.14756445716017003,0.052195714168295056,0.026097857084147528,0.07042974226131199,"{'1': {'mae': 0.15466159089892828, 'rmse': 0.16881001913225022, 'smape': 1.2125360010396933}, '2': {'mae': 0.15258361000392628, 'rmse': 0.1672258858983353, 'smape': 1.2816704599649917}, '4': {'mae': 0.150578881054264, 'rmse': 0.16831590309287905, 'smape': 1.4319001451770226}}",0.014085948452262399,0.21500000000000002,0.11,0.1,0.0,0.0,0.0,0.005,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.40274826269658,False,True,True,True,True,"{'b0': 0.6616215119484036, 'b1': 0.5637044482854944, 'b2': -0.15786589451974048, 'sigma': 0.2491439400369134, 'p_asym': 0.07866637183363868, 'gamma_i': 0.11290395118327366, 'gamma_a': 0.7105841890576418, 'rho': 5.369647087013051, 'S0': 0.7540834835675697, 'E0': 0.08332118073312315, 'I0': 0.034023624492872676, 'A0': 0.12857171120643454, 'R0': 0.0, 'fractional': 0.0}",11,random_structure_discovery,30,30,44,1,2256
