round,repeat,record_key,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score_policy,score_formula,score,score_used_val_mae,score_used_multi_split,score_used_stability,score_used_complexity,score_used_age_prior,params,random_draw_index,search_name,candidate_budget_requested,candidate_budget_actual,candidate_universe_size,random_repeats,random_seed
9,0,0:SEIR|fractional=0|obs=delayed_I|delay=2,SEIR|fractional=0|obs=delayed_I|delay=2,SEIR,False,delayed_I,2,delayed,8,4,0.3307157369260252,0.31288851020353414,0.4462317240560043,0.20256427676124916,0.22602242572581546,0.5458868227180427,0.16074550252597744,0.1864940457511073,3,0.1526811161027175,0.08785535438127211,0.043927677190636054,0.09453504371283815,"{'1': {'mae': 0.18051967553502662, 'rmse': 0.20951934775768075, 'smape': 0.487614250908194}, '2': {'mae': 0.16721551934126708, 'rmse': 0.19533925242028446, 'smape': 0.48362589913842524}, '4': {'mae': 0.13450131270163868, 'rmse': 0.15462353707535675, 'smape': 0.4472246479230552}}",0.018907008742567632,0.17,0.08,0.08,0.0,0.0,0.0,0.01,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.38051580203592117,False,True,True,True,True,"{'b0': 1.0342494564666225, 'b1': 2.197391086354807, 'b2': -1.4931847681088726, 'sigma': 0.9737699151997121, 'gamma': 0.11534296883941908, 'rho': 9.914465168145133, 'S0': 0.9550698861895531, 'E0': 0.02395658169385398, 'I0': 0.020973532116592815, 'R0': 0.0, 'fractional': 0.0}",9,random_structure_discovery,30,30,44,1,1254
5,0,0:SIR|fractional=1|obs=I,SIR|fractional=1|obs=I,SIR,True,I,0,infectious,7,3,0.19643975472392194,0.26349915614975417,0.3204440988144624,0.24573443075904952,0.2745320390822266,0.6245211143912387,0.1855841035757436,0.21297817938216423,3,0.17679816580854682,0.0940189374270645,0.04700946871353225,0.10421583089414371,"{'1': {'mae': 0.20945567337940826, 'rmse': 0.2434230549273787, 'smape': 0.5462903486632039}, '2': {'mae': 0.192168893868261, 'rmse': 0.22296142240823208, 'smape': 0.5407651321937007}, '4': {'mae': 0.1551277434795615, 'rmse': 0.1725500608108819, 'smape': 0.5060272549218175}}",0.020843166178828743,0.14500000000000002,0.07,0.06,0.015,0.0,0.0,0.0,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.38465080070090785,False,True,True,True,True,"{'b0': 0.45482852616614067, 'b1': 1.906312672700161, 'b2': -1.3134657356607253, 'gamma': 0.5414710269655635, 'rho': 22.422631979293538, 'alpha': 0.7097303776342521, 'S0': 0.975645868678891, 'I0': 0.024354131321109036, 'R0': 0.0, 'fractional': 1.0}",5,random_structure_discovery,30,30,44,1,1254
28,0,0:SEIR|fractional=0|obs=delayed_I|delay=3,SEIR|fractional=0|obs=delayed_I|delay=3,SEIR,False,delayed_I,3,delayed,8,4,0.32040375896491424,0.3166320052343877,0.44856631886094905,0.2036901537022318,0.22711955234839393,0.5483181595593555,0.16162011243839905,0.18736858590550862,3,0.1535330696334606,0.08807629620787936,0.04403814810393968,0.09477193316059607,"{'1': {'mae': 0.18141064139531773, 'rmse': 0.21042169930189675, 'smape': 0.4895995951608719}, '2': {'mae': 0.16809773834481562, 'rmse': 0.1962256734800727, 'smape': 0.48571717077703774}, '4': {'mae': 0.13535195757506374, 'rmse': 0.15545838493455638, 'smape': 0.4495417529199117}}",0.018954386632119215,0.175,0.08,0.08,0.0,0.0,0.0,0.015,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3865256043695195,False,True,True,True,True,"{'b0': 1.163324443481555, 'b1': 2.1100214447498518, 'b2': -1.172920505928522, 'sigma': 0.9722728977549789, 'gamma': 0.11520855189317261, 'rho': 9.85016495599917, 'S0': 0.9480635044881377, 'E0': 0.028413135844900805, 'I0': 0.023523359666961625, 'R0': 0.0, 'fractional': 0.0}",28,random_structure_discovery,30,30,44,1,1254
10,0,0:SIR|fractional=1|obs=delayed_I|delay=1,SIR|fractional=1|obs=delayed_I|delay=1,SIR,True,delayed_I,1,delayed,7,3,0.19816133219120372,0.26442808701152876,0.3210362356263085,0.248130297517764,0.27727895383070944,0.6283751580574939,0.18629697319497182,0.21429915497948607,3,0.1773789058159463,0.09527560100362825,0.047637800501814126,0.10564772072843127,"{'1': {'mae': 0.21030515134441413, 'rmse': 0.24492982452688417, 'smape': 0.5469565211683236}, '2': {'mae': 0.1929291545986893, 'rmse': 0.22439241111196886, 'smape': 0.5413561659735302}, '4': {'mae': 0.155656613641812, 'rmse': 0.17357522929960528, 'smape': 0.5064848422841988}}",0.021129544145686255,0.15000000000000002,0.07,0.06,0.015,0.0,0.0,0.005,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3911462504634467,False,True,True,True,True,"{'b0': 0.4651635323231625, 'b1': 2.0203656521691298, 'b2': -1.067991105352882, 'gamma': 0.5394214391326295, 'rho': 22.276087886835167, 'alpha': 0.7100373930417994, 'S0': 0.9783967042240744, 'I0': 0.02160329577592542, 'R0': 0.0, 'fractional': 1.0}",10,random_structure_discovery,30,30,44,1,1254
25,0,0:SIR|fractional=1|obs=delayed_I|delay=2,SIR|fractional=1|obs=delayed_I|delay=2,SIR,True,delayed_I,2,delayed,7,3,0.19839697374409684,0.26354942507489043,0.32002086562352494,0.24781610831116602,0.27711278310358184,0.6275181936651776,0.18553245460945608,0.21375833473222636,3,0.1765925463815239,0.09546864618122508,0.04773432309061254,0.10590140047733322,"{'1': {'mae': 0.2095684355885446, 'rmse': 0.2444473662770979, 'smape': 0.5450039093125125}, '2': {'mae': 0.19217138307502185, 'rmse': 0.2238807390291699, 'smape': 0.5392941447490147}, '4': {'mae': 0.15485754516480174, 'rmse': 0.1729468988904112, 'smape': 0.5041598877304458}}",0.021180280095466644,0.15500000000000003,0.07,0.06,0.015,0.0,0.0,0.01,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.39550714956760313,False,True,True,True,True,"{'b0': 0.4583805203621939, 'b1': 2.1356351193151926, 'b2': -0.8241631727664515, 'gamma': 0.5384313022246103, 'rho': 22.15404314044034, 'alpha': 0.7101050446154039, 'S0': 0.9793680718848236, 'I0': 0.020631928115176314, 'R0': 0.0, 'fractional': 1.0}",25,random_structure_discovery,30,30,44,1,1254
2,0,0:SEIHR|fractional=0|obs=H,SEIHR|fractional=0|obs=H,SEIHR,False,H,0,hospitalized,11,5,0.4423256138782604,0.33638269787923486,0.4554510471278045,0.19767598746365908,0.22123830587751683,0.5352846998283368,0.15429700215063824,0.17976554114313506,3,0.14653968204313841,0.08593969739449246,0.04296984869724623,0.09221354813031572,"{'1': {'mae': 0.17258912148647199, 'rmse': 0.20044093075093428, 'smape': 0.4711952922650406}, '2': {'mae': 0.1620497191479399, 'rmse': 0.19060850709914653, 'smape': 0.4704245747860018}, '4': {'mae': 0.12825216581750287, 'rmse': 0.1482471855793244, 'smape': 0.43081256489350367}}",0.018442709626063144,0.21500000000000002,0.11,0.1,0.0,0.0,0.005,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.42295224036644785,False,True,True,True,True,"{'b0': 2.9746061640992862, 'b1': 2.6916368479373007, 'b2': -1.5395782390384782, 'sigma': 0.9736772512165012, 'eta': 0.8729330591074563, 'gamma_i': 0.15956286999415656, 'gamma_h': 0.11588977014272132, 'rho': 11.84590610873041, 'S0': 0.9543024912722006, 'E0': 0.00874625421340106, 'I0': 0.005610027583068895, 'H0': 0.03134122693132968, 'R0': 0.0, 'fractional': 0.0}",2,random_structure_discovery,30,30,44,1,1254
13,0,0:SEIHR|fractional=0|obs=delayed_I|delay=2,SEIHR|fractional=0|obs=delayed_I|delay=2,SEIHR,False,delayed_I,2,delayed,11,5,0.3533283516015155,0.315521319602627,0.4485698645499754,0.20501013867540524,0.22839727416169955,0.5511757027149765,0.15075797180486397,0.17667077767732806,3,0.14474312196515993,0.08216341393956551,0.04108170696978276,0.09166449978184799,"{'1': {'mae': 0.18257052750602135, 'rmse': 0.21156399223860736, 'smape': 0.4922397096958071}, '2': {'mae': 0.16156175362193634, 'rmse': 0.18438850425202516, 'smape': 0.47761134583674736}, '4': {'mae': 0.10814163428663424, 'rmse': 0.13405983654135156, 'smape': 0.3852641332947181}}",0.018332899956369598,0.22000000000000003,0.11,0.1,0.0,0.0,0.0,0.01,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.4241577288913123,False,True,True,True,True,"{'b0': 1.3375605700912305, 'b1': 2.276443671724319, 'b2': -1.5219956519803948, 'sigma': 0.9725246214406544, 'eta': 0.0574555530733208, 'gamma_i': 0.0575806173192335, 'gamma_h': 0.49910135399198874, 'rho': 11.468206485981652, 'S0': 0.8255923200205836, 'E0': 0.019422722541796132, 'I0': 0.0169621788799078, 'H0': 0.13802277855771244, 'R0': 0.0, 'fractional': 0.0}",13,random_structure_discovery,30,30,44,1,1254
17,0,0:SEIHR|fractional=0|obs=I,SEIHR|fractional=0|obs=I,SEIHR,False,I,0,infectious,11,5,0.36712176928910056,0.3154516841578541,0.4458032855611497,0.20207082012574742,0.22552934821749213,0.5448423656586162,0.16017282116025822,0.18594860897999355,3,0.1521174757788826,0.08775155119605293,0.04387577559802647,0.09443306307620968,"{'1': {'mae': 0.17990747428866813, 'rmse': 0.20893236932481837, 'smape': 0.48618029454902095}, '2': {'mae': 0.1666494111092526, 'rmse': 0.19480057588710067, 'smape': 0.48222478744305824}, '4': {'mae': 0.1339615780828539, 'rmse': 0.15411288172806162, 'smape': 0.4457181577169623}}",0.018886612615241938,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.42487986399215105,False,True,True,True,True,"{'b0': 1.0584877898947225, 'b1': 2.2243519881210054, 'b2': -2.1302939009215858, 'sigma': 0.974829411318805, 'eta': 0.057661896130009556, 'gamma_i': 0.057719043491257206, 'gamma_h': 0.5003678255386174, 'rho': 11.508683187876514, 'S0': 0.8365356187364239, 'E0': 0.016858232793050678, 'I0': 0.01574778044917291, 'H0': 0.1308583680213525, 'R0': 0.0, 'fractional': 0.0}",17,random_structure_discovery,30,30,44,1,1254
11,0,0:SEIAR|fractional=0|obs=delayed_I|delay=1,SEIAR|fractional=0|obs=delayed_I|delay=1,SEIAR,False,delayed_I,1,delayed,11,5,0.3776836788685256,0.312610011396631,0.44490912000096805,0.20363517657642896,0.22707647555242735,0.5481794793058993,0.1584892762054172,0.1835122785622975,3,0.1511614240862781,0.08648529436569506,0.04324264718284753,0.09247983655563695,"{'1': {'mae': 0.18171476320791347, 'rmse': 0.21060814501768035, 'smape': 0.490520413919164}, '2': {'mae': 0.16833584172652716, 'rmse': 0.19635323130683877, 'smape': 0.48649265084741145}, '4': {'mae': 0.12541722368181094, 'rmse': 0.14357545936237337, 'smape': 0.4300085471339815}}",0.01849596731112739,0.21500000000000002,0.11,0.1,0.0,0.0,0.0,0.005,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.42790003858025305,False,True,True,True,True,"{'b0': 0.8866880644263477, 'b1': 2.5953828785790156, 'b2': -1.956687389953484, 'sigma': 0.9757989130603036, 'p_asym': 0.040077401288896294, 'gamma_i': 0.11523307243598699, 'gamma_a': 0.805006164177631, 'rho': 11.111485224420715, 'S0': 0.8978891680555979, 'E0': 0.02019169352222974, 'I0': 0.0179610750101083, 'A0': 0.06395806341206393, 'R0': 0.0, 'fractional': 0.0}",11,random_structure_discovery,30,30,44,1,1254
24,0,0:SEIR|fractional=1|obs=delayed_I|delay=2,SEIR|fractional=1|obs=delayed_I|delay=2,SEIR,True,delayed_I,2,delayed,9,4,0.3376295907675747,0.3159072065920834,0.4455290050202803,0.23226005340662867,0.2529374505964804,0.6113868344988805,0.18141523253613512,0.2065265404334831,3,0.17293342077163082,0.09132285614520019,0.045661428072600097,0.09865841241611191,"{'1': {'mae': 0.2001664242520492, 'rmse': 0.2283927289064474, 'smape': 0.532406872274122}, '2': {'mae': 0.18766598192959066, 'rmse': 0.21514105300936778, 'smape': 0.5322705014696888}, '4': {'mae': 0.15641329142676558, 'rmse': 0.17604583938463414, 'smape': 0.50511514396429}}",0.019731682483222383,0.195,0.09,0.08,0.015,0.0,0.0,0.01,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.4333265313274533,False,True,True,True,True,"{'b0': 1.0983163950127037, 'b1': 2.2665350098139956, 'b2': -1.5385202718075757, 'sigma': 0.9727645310919095, 'gamma': 0.1259097182931075, 'rho': 10.270505481336373, 'alpha': 0.982274064721154, 'S0': 0.9563405385994385, 'E0': 0.02328533770494274, 'I0': 0.020374123695618657, 'R0': 0.0, 'fractional': 1.0}",24,random_structure_discovery,30,30,44,1,1254
