series_name,age_family,model_name,split,horizon,calibration_kind,interval_level,nominal_coverage,empirical_coverage,coverage_gap,abs_coverage_gap,average_interval_width,interval_score_mean,interval_score_median,residual_source_used,calibration_points,pooled_horizons_used,pooled_age_family_used,global_pooling_used,uncertainty_method,uncertainty_draws,artifact_dir
Overall,overall,probabilistic_seir,test,static,conformal_standardized,95,0.95,1.0,0.050000000000000044,0.050000000000000044,0.5454329002413012,0.5454329002413012,0.49289215953557075,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,test,static,raw,95,0.95,1.0,0.050000000000000044,0.050000000000000044,0.7600169304407285,0.7600169304407285,0.7311643301244516,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,test,static,scale_calibrated,95,0.95,0.9090909090909091,-0.040909090909090895,0.040909090909090895,0.6080135443525827,0.6462867532362153,0.5862545135370972,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,validation,static,conformal_absolute,50,0.5,0.4,-0.09999999999999998,0.09999999999999998,0.3554949965710503,0.65388963349475,0.574277720176346,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,validation,static,conformal_asymmetric,50,0.5,0.5,0.0,0.0,0.40861611401186915,0.6382966479314769,0.5933707953480141,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,validation,static,conformal_standardized,50,0.5,0.5,0.0,0.0,0.46199844285803565,0.7515473664730049,0.677594571669573,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,validation,static,raw,50,0.5,0.5,0.0,0.0,0.39961756158412726,0.6472952003592187,0.5891599424474254,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,validation,static,scale_calibrated,50,0.5,0.5,0.0,0.0,0.2897227321484923,0.6439217606127916,0.6039024710332885,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,validation,static,conformal_absolute,80,0.8,0.6,-0.20000000000000007,0.20000000000000007,0.5408277353978863,0.8052151056260144,0.5415989267102872,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,validation,static,conformal_asymmetric,80,0.8,0.9,0.09999999999999998,0.09999999999999998,0.6652416059082016,0.6776182650403031,0.6680269244235024,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,validation,static,conformal_standardized,80,0.8,0.8,0.0,0.0,0.6751185711196775,0.8974653760961406,0.7590890196009108,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,validation,static,raw,80,0.8,0.7,-0.10000000000000009,0.10000000000000009,0.6612737340322508,0.6799160203883998,0.6669340226225955,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,validation,static,scale_calibrated,80,0.8,0.7,-0.10000000000000009,0.10000000000000009,0.5786145172782192,0.6983915301700347,0.6909808881490903,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,validation,static,conformal_absolute,95,0.95,1.0,0.050000000000000044,0.050000000000000044,0.7484509952602242,0.7484509952602242,0.7766976671161949,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,validation,static,conformal_asymmetric,95,0.95,1.0,0.050000000000000044,0.050000000000000044,0.9583601107177551,0.9583601107177551,0.8565283200287475,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,validation,static,conformal_standardized,95,0.95,0.9,-0.04999999999999993,0.04999999999999993,0.9153893868643687,1.1122403201773337,0.9125121203486914,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,validation,static,raw,95,0.95,1.0,0.050000000000000044,0.050000000000000044,0.9227830756517207,0.9227830756517207,0.8548199944765664,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,validation,static,scale_calibrated,95,0.95,0.9,-0.04999999999999993,0.04999999999999993,0.7382264605213767,0.8613832238632391,0.7136455207543773,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
