t,actual,full_fit_prediction,test_forecast_prediction,segment,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95,raw_lower_50,raw_upper_50,raw_lower_80,raw_upper_80,raw_lower_95,raw_upper_95
19,1.7,1.7168954742101725,1.700043011534267,train,1.604156764821858,1.7977776190884405,1.44830257037026,1.863013785727615,1.3848870376299351,1.9334551529901576,1.604156764821858,1.7977776190884405,1.44830257037026,1.863013785727615,1.3848870376299351,1.9334551529901576
20,1.7,1.5626511417626594,1.5434388525784897,train,1.4956079358238585,1.6284526178673526,1.3965437658988307,1.6677721443629563,1.2554364230992732,1.6842434449741222,1.4956079358238585,1.6284526178673526,1.3965437658988307,1.6677721443629563,1.2554364230992732,1.6842434449741222
21,1.5,1.393369710919106,1.3755392441338832,train,1.2618287561028114,1.417022699384584,1.047815443881203,1.4577302288155922,0.9947716850649427,1.5296979252944507,1.2618287561028114,1.417022699384584,1.047815443881203,1.4577302288155922,0.9947716850649427,1.5296979252944507
22,1.6,1.21949423903115,1.2057637042742058,train,1.069501818969083,1.3273340421202042,0.9696934642818525,1.356089524262648,0.8035117629948975,1.3958756061986843,1.069501818969083,1.3273340421202042,0.9696934642818525,1.356089524262648,0.8035117629948975,1.3958756061986843
23,1.1,1.049595738016883,1.041540503716117,train,0.8850455642423785,1.0644306555220169,0.7670214423283375,1.1550903908377743,0.7350165332258216,1.4245368977250215,0.8850455642423785,1.0644306555220169,0.7670214423283375,1.1550903908377743,0.7350165332258216,1.4245368977250215
24,1.2,0.8900118146150656,0.8881651803575191,train,0.7656087531019845,0.9962118944622096,0.693944625225521,1.0922787166728616,0.6318166492085023,1.1560450106993092,0.7656087531019845,0.9962118944622096,0.693944625225521,1.0922787166728616,0.6318166492085023,1.1560450106993092
25,0.7,0.7448660747375107,0.7489482999526432,train,0.6320165517229646,0.8064422667173103,0.4809685061015582,0.9094598354018338,0.2789572574064145,0.9792532548641216,0.6320165517229646,0.8064422667173103,0.4809685061015582,0.9094598354018338,0.2789572574064145,0.9792532548641216
26,0.7,0.616337677058626,0.6255296625137067,train,0.4717035193577215,0.6744818708217707,0.4262732514586079,0.7846938659975058,0.3522858111167766,0.8790404276726244,0.4717035193577215,0.6744818708217707,0.4262732514586079,0.7846938659975058,0.3522858111167766,0.8790404276726244
27,0.4,0.5050565699803969,0.5182577404680132,train,0.4454095998249731,0.7400636457495293,0.34966647092038833,0.8234375084641873,0.20944594361944452,0.9574041875139746,0.4454095998249731,0.7400636457495293,0.34966647092038833,0.8234375084641873,0.20944594361944452,0.9574041875139746
28,0.3,0.4105275880808133,0.4265638734502912,train,0.41646512269929126,0.5566270414055027,0.2979813126154783,0.6316386031638426,0.04842915062866253,0.8083970815800701,0.41646512269929126,0.5566270414055027,0.2979813126154783,0.6316386031638426,0.04842915062866253,0.8083970815800701
29,0.2,0.3315202712555055,0.34929015321780726,train,0.23476872922108577,0.4121756066730873,0.20573784109107138,0.48529559193172844,0.014982113295769126,0.6448820873559635,0.23476872922108577,0.4121756066730873,0.20573784109107138,0.48529559193172844,0.014982113295769126,0.6448820873559635
30,0.1,0.2663914793725292,0.2849530161620699,train,0.19057972219317024,0.36475481558783684,0.12286051801252246,0.5260542448259592,0.038487004394440055,0.5705882780486623,0.19057972219317024,0.36475481558783684,0.12286051801252246,0.5260542448259592,0.038487004394440055,0.5705882780486623
31,0.2,0.21333041648245826,0.23194014426764367,validation,0.18997376473721467,0.3506417823868357,0.1438135599807099,0.4582502054685582,0.0968550833835182,0.633438210571596,0.18997376473721467,0.3506417823868357,0.1438135599807099,0.4582502054685582,0.0968550833835182,0.633438210571596
32,0.2,0.1705299926351604,0.18864726018039094,validation,0.13504316076313347,0.30075319684793395,0.05754186958894529,0.35351359026045254,0.010104772156584313,0.4264035555641271,0.13504316076313347,0.30075319684793395,0.05754186958894529,0.35351359026045254,0.010104772156584313,0.4264035555641271
33,0.1,0.1362958898236713,0.15356547677425472,validation,0.1378703610843059,0.26919310538280206,0.0,0.5082391030211916,0.0,0.655912033258417,0.1378703610843059,0.26919310538280206,0.0,0.5082391030211916,0.0,0.655912033258417
34,0.0,0.10910725385942266,0.12533073940530037,validation,0.0907442357855506,0.26760731891314904,0.004354007745675599,0.34131095214124335,0.0,0.4824722282175056,0.0907442357855506,0.26760731891314904,0.004354007745675599,0.34131095214124335,0.0,0.4824722282175056
35,0.1,0.08764249887488176,0.1027459716242319,validation,0.01969673982069903,0.22203621391039852,0.0,0.25729071896627653,0.0,0.31251134235442557,0.01969673982069903,0.22203621391039852,0.0,0.25729071896627653,0.0,0.31251134235442557
36,0.1,0.07078175788704753,0.08478478556284609,validation,0.030600870059564595,0.23455296601854558,0.0,0.2782745366991772,0.0,0.3780520128755337,0.030600870059564595,0.23455296601854558,0.0,0.2782745366991772,0.0,0.3780520128755337
37,0.0,0.057595034238664494,0.07058366360808303,validation,0.035432372953325825,0.2095352744079383,0.0,0.32585472271474475,0.0,0.5311818193839124,0.035432372953325825,0.2095352744079383,0.0,0.32585472271474475,0.0,0.5311818193839124
38,0.1,0.04732268836555953,0.05942769820960254,validation,0.0,0.11507085398959631,0.0,0.255772019400011,0.0,0.3498522830581815,0.0,0.11507085398959631,0.0,0.255772019400011,0.0,0.3498522830581815
39,0.0,0.0393528184088191,0.05073344470107737,validation,0.06998814793946612,0.23344089067919516,0.006085336979867792,0.2829109564510655,0.0,0.3556030306259515,0.06998814793946612,0.23344089067919516,0.006085336979867792,0.2829109564510655,0.0,0.3556030306259515
40,0.0,0.03319845722778397,0.04403123724017004,validation,0.0,0.25000231374396364,0.0,0.37566597969846965,0.0,0.4440220575979647,0.0,0.25000231374396364,0.0,0.37566597969846965,0.0,0.4440220575979647
41,0.0,0.028476300454352038,0.03894841858331685,test,0.0035575615307512423,0.15734772017394802,0.0,0.38600928305577786,0.0,0.5016345688028768,0.0035575615307512423,0.15734772017394802,0.0,0.38600928305577786,0.0,0.5016345688028768
42,0.0,0.02488783789472735,0.03519429144654596,test,0.032757858376578367,0.1910772343949962,0.0,0.33700388344130117,0.0,0.4577709258861268,0.032757858376578367,0.1910772343949962,0.0,0.33700388344130117,0.0,0.4577709258861268
43,0.0,0.02220320559422837,0.032547156787576303,test,0.0,0.12833673481579028,0.0,0.16327500410368562,0.0,0.18348394865100992,0.0,0.12833673481579028,0.0,0.16327500410368562,0.0,0.18348394865100992
44,0.0,0.02024773295622269,0.03084351039229871,test,0.0,0.13243196985231656,0.0,0.2882565356606315,0.0,0.46108013189708863,0.0,0.13243196985231656,0.0,0.2882565356606315,0.0,0.46108013189708863
45,0.0,0.01889096440276709,0.029969279628418725,test,0.005045166453557931,0.20592716489480994,0.0,0.4048369242090202,0.0,0.5350398591674342,0.005045166453557931,0.20592716489480994,0.0,0.4048369242090202,0.0,0.5350398591674342
46,0.0,0.01803783750207344,0.02985286111800996,test,0.01676324716789048,0.25736502000476646,0.0,0.3446024057708094,0.0,0.5268703230476013,0.01676324716789048,0.25736502000476646,0.0,0.3446024057708094,0.0,0.5268703230476013
47,0.0,0.017621660994506586,0.030459636957958686,test,0.0,0.16827001147230125,0.0,0.37897856199945185,0.0,0.6094334116036797,0.0,0.16827001147230125,0.0,0.37897856199945185,0.0,0.6094334116036797
48,0.0,0.017598528851002673,0.03178757478881456,test,0.0,0.26007234853948397,0.0,0.3832306088516557,0.0,0.6936755829829282,0.0,0.26007234853948397,0.0,0.3832306088516557,0.0,0.6936755829829282
49,0.0,0.017942811074404444,0.033863431619604215,test,0.0,0.29694767503718716,0.0,0.5509913633923169,0.0,1.0788696831006555,0.0,0.29694767503718716,0.0,0.5509913633923169,0.0,1.0788696831006555
50,0.0,0.018643366471379118,0.036738966052152607,test,0.0,0.30262319505643354,0.0,0.630601113822972,0.0,1.1880450454268652,0.0,0.30262319505643354,0.0,0.630601113822972,0.0,1.1880450454268652
51,0.0,0.019700122060331053,0.0404864150728179,test,0.0,0.2671567073042285,0.0,0.8775324700095706,0.0,1.5498432745683912,0.0,0.2671567073042285,0.0,0.8775324700095706,0.0,1.5498432745683912
