round,repeat,record_key,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score_policy,score_formula,score,score_used_val_mae,score_used_multi_split,score_used_stability,score_used_complexity,score_used_age_prior,params
1,,SEIR|fractional=0|obs=delayed_I|delay=2,SEIR|fractional=0|obs=delayed_I|delay=2,SEIR,False,delayed_I,2,delayed,8,4,0.15671312068378512,0.18835108913308854,0.2681525152007124,0.16079790827109924,0.17515686284080578,1.0694623307105307,0.1384654734049877,0.1651825169276968,3,0.13173569092236323,0.05971884611143822,0.02985942305571911,0.08829573246564609,"{'1': {'mae': 0.1402983877588063, 'rmse': 0.1594299270504283, 'smape': 1.0012285999894477}, '2': {'mae': 0.12811786941912476, 'rmse': 0.14354746497426912, 'smape': 0.9934133751055}, '4': {'mae': 0.14698016303703196, 'rmse': 0.192570158758393, 'smape': 1.0692229486680531}}",0.01765914649312922,0.17,0.08,0.08,0.0,0.0,0.0,0.01,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.34425426047121155,False,True,True,True,True,"{'b0': 0.711357110600666, 'b1': 1.3217353168351855, 'b2': -0.7109081323079887, 'sigma': 0.8846769492698504, 'gamma': 0.10986964897884417, 'rho': 4.7170676201264925, 'S0': 0.9422743377320044, 'E0': 0.03311932932366345, 'I0': 0.024606332944332156, 'R0': 0.0, 'fractional': 0.0}"
3,,SIR|fractional=1|obs=delayed_I|delay=3,SIR|fractional=1|obs=delayed_I|delay=3,SIR,True,delayed_I,3,delayed,7,3,0.11069752731707758,0.155337598759344,0.2108179692825407,0.21691860854433273,0.23230537186742542,1.2000079134457544,0.15344386403069488,0.1717783538659282,3,0.14831952438143398,0.060607664390959666,0.030303832195479833,0.0769750673451577,"{'1': {'mae': 0.16650543231948436, 'rmse': 0.1897949866015342, 'smape': 1.0698377736987166}, '2': {'mae': 0.15529590908758956, 'rmse': 0.17429684844007706, 'smape': 1.0692607903387525}, '4': {'mae': 0.13853025068501065, 'rmse': 0.1512432265561734, 'smape': 1.0949749559356572}}",0.015395013469031542,0.16000000000000003,0.07,0.06,0.015,0.0,0.0,0.015,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3490183700459454,False,True,True,True,True,"{'b0': 0.5942260610260452, 'b1': 1.6993823204572356, 'b2': -0.6902556207947826, 'gamma': 0.4027589786618042, 'rho': 8.94629714764084, 'alpha': 0.7616443399336388, 'S0': 0.9761738669622, 'I0': 0.023826133037799922, 'R0': 0.0, 'fractional': 1.0}"
1,,SEIHR|fractional=0|obs=H,SEIHR|fractional=0|obs=H,SEIHR,False,H,0,hospitalized,11,5,0.24184574820584925,0.23874412588284158,0.3193186103818375,0.14013951526114815,0.15546158012802197,1.007989459620814,0.10163014333095861,0.12023067614096687,3,0.09762503701303299,0.050998409795279045,0.025499204897639523,0.06416913002106779,"{'1': {'mae': 0.11426990229849368, 'rmse': 0.1374904607292282, 'smape': 0.9051874725851263}, '2': {'mae': 0.10326079755914258, 'rmse': 0.12210338463995707, 'smape': 0.8994827413423518}, '4': {'mae': 0.0873597301352396, 'rmse': 0.10109818305371535, 'smape': 0.9184528694697072}}",0.01283382600421356,0.21500000000000002,0.11,0.1,0.0,0.0,0.005,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3509580679148861,False,True,True,True,True,"{'b0': 1.9136315499027998, 'b1': 1.3599601654500113, 'b2': -0.5754051732861105, 'sigma': 0.8367915541116197, 'eta': 0.5003743492485686, 'gamma_i': 0.0631049043858056, 'gamma_h': 0.11598308779547165, 'rho': 5.633408716098448, 'S0': 0.9290128974292994, 'E0': 0.01715293870525296, 'I0': 0.011735134661280773, 'H0': 0.042099029204166936, 'R0': 0.0, 'fractional': 0.0}"
1,,SEIR|fractional=1|obs=I,SEIR|fractional=1|obs=I,SEIR,True,I,0,infectious,9,4,0.17923242030082442,0.19779602506137822,0.26702740011167647,0.17105580319819813,0.18429075301258852,1.0981216328616623,0.13635879218868432,0.1504963142746149,3,0.1323902394657011,0.050885380408276615,0.025442690204138307,0.06356193082029736,"{'1': {'mae': 0.15026479050545188, 'rmse': 0.1680545521190042, 'smape': 1.0335060909058411}, '2': {'mae': 0.13836950119816477, 'rmse': 0.1526769221255806, 'smape': 1.0275046259300167}, '4': {'mae': 0.12044208486243632, 'rmse': 0.1307574685792599, 'smape': 1.0424946754869497}}",0.012712386164059473,0.185,0.09,0.08,0.015,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3555453158338989,False,True,True,True,True,"{'b0': 0.5011820722926856, 'b1': 1.6993568565317603, 'b2': -1.3816701729516223, 'sigma': 0.9169698324066959, 'gamma': 0.12365046986368901, 'rho': 5.03071623350223, 'alpha': 0.9782200040608722, 'S0': 0.9507469478273124, 'E0': 0.026320699741466187, 'I0': 0.022932352431221308, 'R0': 0.0, 'fractional': 1.0}"
2,,SEIR|fractional=1|obs=delayed_I|delay=1,SEIR|fractional=1|obs=delayed_I|delay=1,SEIR,True,delayed_I,1,delayed,9,4,0.1722271567566857,0.19332764932413748,0.2673737879004305,0.17268121017088323,0.18581263811442505,1.1024107934992782,0.13775207043870197,0.1518187911975928,3,0.13376723969578933,0.05102796073783927,0.025513980368919636,0.06369765819416041,"{'1': {'mae': 0.15164977909991695, 'rmse': 0.16936894041270945, 'smape': 1.0376519075738022}, '2': {'mae': 0.13974701956119231, 'rmse': 0.15398458848660906, 'smape': 1.0317761401942267}, '4': {'mae': 0.12185941265499668, 'rmse': 0.13210284469345998, 'smape': 1.0471497663775697}}",0.012739531638832083,0.19,0.09,0.08,0.015,0.0,0.0,0.005,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.36202075170354103,False,True,True,True,True,"{'b0': 0.6388276827624408, 'b1': 1.5979288859568113, 'b2': -1.0928150538766304, 'sigma': 0.9055041893690912, 'gamma': 0.12248807332767231, 'rho': 4.97615745283332, 'alpha': 0.9795001233435972, 'S0': 0.9489268469915083, 'E0': 0.02807923895971414, 'I0': 0.022993914048777608, 'R0': 0.0, 'fractional': 1.0}"
1,,SEIRS|fractional=0|obs=I,SEIRS|fractional=0|obs=I,SEIRS,False,I,0,infectious,9,4,0.1781055596669639,0.15295568744464483,0.20287218148899794,0.05239301276778764,0.06226865287584302,1.1399356487739616,0.11568217851680325,0.16359994499353506,3,0.10929703716153683,0.08423352926581225,0.042116764632906124,0.11532057600472499,"{'1': {'mae': 0.11596192576576284, 'rmse': 0.17645745959261164, 'smape': 1.3054303203110413}, '2': {'mae': 0.1380906836127809, 'rmse': 0.1843091951552473, 'smape': 1.4720051409542647}, '4': {'mae': 0.09299392617186605, 'rmse': 0.13003318023274618, 'smape': 1.5795802843453965}}",0.023064115200945,0.18,0.09,0.08,0.0,0.0,0.0,0.0,0.01,0.01,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.36447791699538795,False,True,True,True,True,"{'b0': -0.8823603940124088, 'b1': 2.9255062381580763, 'b2': 0.2574091067582355, 'sigma': 0.9326333835158807, 'gamma': 0.4158772388881272, 'omega': 0.17771416458338918, 'rho': 9.098086203922113, 'S0': 0.9572279869027379, 'E0': 0.02143635686116119, 'I0': 0.021335656236100876, 'R0': 0.0, 'fractional': 0.0}"
1,,SEIHR|fractional=0|obs=I,SEIHR|fractional=0|obs=I,SEIHR,False,I,0,infectious,11,5,0.19112005051291953,0.20191729883260462,0.2739728597454996,0.15645605769313115,0.17093369476699366,1.0572798788371476,0.12322018645954759,0.13838845533249733,3,0.11934539504292184,0.05008442522329566,0.02504221261164783,0.06290827611883036,"{'1': {'mae': 0.13742577804568504, 'rmse': 0.15640821308872613, 'smape': 0.9925037493561136}, '2': {'mae': 0.1252677722052307, 'rmse': 0.140577936305692, 'smape': 0.9842304999841525}, '4': {'mae': 0.10696700912772704, 'rmse': 0.11817921660307386, 'smape': 0.995893401109745}}",0.012581655223766072,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.36696926287833576,False,True,True,True,True,"{'b0': 0.7632833915740448, 'b1': 1.6587077269133186, 'b2': -1.2692719938369696, 'sigma': 0.9131309034112782, 'eta': 0.05547307605913696, 'gamma_i': 0.05536164840225055, 'gamma_h': 0.5000149980502524, 'rho': 6.028682809133708, 'S0': 0.7595332197919269, 'E0': 0.020453970337164118, 'I0': 0.017517355800769525, 'H0': 0.2024954540701395, 'R0': 0.0, 'fractional': 0.0}"
2,,SEIR|fractional=1|obs=delayed_I|delay=2,SEIR|fractional=1|obs=delayed_I|delay=2,SEIR,True,delayed_I,2,delayed,9,4,0.1623160096440273,0.18771957864267194,0.26664172125166186,0.17446506264346592,0.18743453394488888,1.107121074758941,0.13917850167599866,0.1531541495049853,3,0.1351828038633875,0.05111026907941849,0.025555134539709246,0.06378819157414388,"{'1': {'mae': 0.15300170092484394, 'rmse': 0.17062023291063314, 'smape': 1.0417077012853153}, '2': {'mae': 0.14116768705374713, 'rmse': 0.15531979927791725, 'smape': 1.0361685256491837}, '4': {'mae': 0.12336611704940492, 'rmse': 0.13352241632640546, 'smape': 1.0520410944644456}}",0.012757638314828776,0.195,0.09,0.08,0.015,0.0,0.0,0.01,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.36849557671792554,False,True,True,True,True,"{'b0': 0.7942473912467037, 'b1': 1.411937069606143, 'b2': -0.7975631520277355, 'sigma': 0.8922094577841918, 'gamma': 0.1219772406772172, 'rho': 4.931113160494798, 'alpha': 0.9798974087205241, 'S0': 0.9440855909642137, 'E0': 0.032043600024699324, 'I0': 0.023870809011087082, 'R0': 0.0, 'fractional': 1.0}"
1,,SEIAR|fractional=0|obs=I,SEIAR|fractional=0|obs=I,SEIAR,False,I,0,infectious,11,5,0.20730767094249855,0.2141832130749815,0.28213522645360634,0.16105276368921212,0.1754287652231862,1.0701338227077906,0.12735886574124322,0.1423886060577788,3,0.12340777807716845,0.050892910603490535,0.025446455301745267,0.0635771404709315,"{'1': {'mae': 0.141726745149604, 'rmse': 0.16058505861107045, 'smape': 1.0061398382645215}, '2': {'mae': 0.12945913709583126, 'rmse': 0.14465955534096575, 'smape': 0.9981476978578664}, '4': {'mae': 0.11089071497829439, 'rmse': 0.12192120422130028, 'smape': 1.0098269746202297}}",0.012715428094186302,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3715696614731,False,True,True,True,True,"{'b0': 0.34218889309065903, 'b1': 1.9859202777455467, 'b2': -1.4015241206320252, 'sigma': 0.9147099381881005, 'p_asym': 0.05508522465552847, 'gamma_i': 0.10990398589083361, 'gamma_a': 0.804379973311951, 'rho': 5.583984630529689, 'S0': 0.8632585677750937, 'E0': 0.025932852882595857, 'I0': 0.022469564140148515, 'A0': 0.08833901520216206, 'R0': 0.0, 'fractional': 0.0}"
2,,SEIR|fractional=1|obs=delayed_I|delay=3,SEIR|fractional=1|obs=delayed_I|delay=3,SEIR,True,delayed_I,3,delayed,9,4,0.1505083023469208,0.18768633285391587,0.2661604932163026,0.17583580665634307,0.18861993093412643,1.1107649612075452,0.1402045904929152,0.1540819032020697,3,0.13620962312601714,0.05105724902127541,0.025528624510637705,0.06377005381204127,"{'1': {'mae': 0.15391185566651222, 'rmse': 0.1714283412823485, 'smape': 1.0444589418652543}, '2': {'mae': 0.14215402642396982, 'rmse': 0.15620258670235232, 'smape': 1.03925812464521}, '4': {'mae': 0.12454788938826362, 'rmse': 0.1346147816215082, 'smape': 1.055849861290832}}",0.012754010762408256,0.2,0.09,0.08,0.015,0.0,0.0,0.015,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3744922583990631,False,True,True,True,True,"{'b0': 0.9757909210398387, 'b1': 1.1422841415796334, 'b2': -0.5081537361544053, 'sigma': 0.8702049921704091, 'gamma': 0.12172055608050351, 'rho': 4.8869362623375405, 'alpha': 0.9801115096612383, 'S0': 0.9349529198653341, 'E0': 0.03805096773617936, 'I0': 0.026996112398486545, 'R0': 0.0, 'fractional': 1.0}"
1,,SEIHR|fractional=0|obs=I+H,SEIHR|fractional=0|obs=I+H,SEIHR,False,I+H,0,joint,11,5,0.20429753343322926,0.21195902920437992,0.2809382188116629,0.160256461632002,0.17463265479843015,1.0679562586543265,0.12567957536171984,0.14097507388432212,3,0.12170644829950945,0.05102202767031394,0.02551101383515697,0.06376764749234241,"{'1': {'mae': 0.13986705472703667, 'rmse': 0.15906222256898966, 'smape': 0.999805300628646}, '2': {'mae': 0.12772366841348123, 'rmse': 0.1431987903270147, 'smape': 0.9920753256250061}, '4': {'mae': 0.1094480029446416, 'rmse': 0.120664208756962, 'smape': 1.004698056785939}}",0.012753529498468483,0.21500000000000002,0.11,0.1,0.0,0.005,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3749709916331349,False,True,True,True,True,"{'b0': 0.6024227635220615, 'b1': 1.6081641980322159, 'b2': -1.2387349273482702, 'sigma': 0.8958549733887046, 'eta': 0.05547082740544299, 'gamma_i': 0.054528390646958205, 'gamma_h': 0.8082303023749627, 'rho': 4.836857503204401, 'S0': 0.8791754904099877, 'E0': 0.02395703393932172, 'I0': 0.018518672528599768, 'H0': 0.07834880312209105, 'R0': 0.0, 'fractional': 0.0}"
