t,actual,full_fit_prediction,test_forecast_prediction,segment,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95,raw_lower_50,raw_upper_50,raw_lower_80,raw_upper_80,raw_lower_95,raw_upper_95
23,2.1,1.929601281664136,1.9326717611547533,train,1.648068231068737,2.233246948682149,1.4222858382687198,2.494861211542466,1.1828549697357957,2.5535001167980815,1.648068231068737,2.233246948682149,1.4222858382687198,2.494861211542466,1.1828549697357957,2.5535001167980815
24,2.1,1.9862247417861327,1.935644783410227,train,1.7212838974286058,2.1725436926648363,1.5472854018863231,2.4907388832091493,1.2959772342926381,2.685188422586076,1.7212838974286058,2.1725436926648363,1.5472854018863231,2.4907388832091493,1.2959772342926381,2.685188422586076
25,1.8,1.4720508064742137,1.4712983957201653,train,1.3092644723525937,1.7759907966258544,1.188945488263104,1.9877558140287417,0.9040639736086818,2.2945867716361636,1.3092644723525937,1.7759907966258544,1.188945488263104,1.9877558140287417,0.9040639736086818,2.2945867716361636
26,1.9,1.4273681120108535,1.3934002109239612,train,1.205052850061884,1.8175384858092822,0.9499877286452839,1.9918199782048813,0.6994086623001416,2.135589953566077,1.205052850061884,1.8175384858092822,0.9499877286452839,1.9918199782048813,0.6994086623001416,2.135589953566077
27,1.5,1.1574496563458783,1.1460294638637465,train,0.9991039308826077,1.3856750386288363,0.6665498352873231,1.4412974294895238,0.3146609379880406,1.580428117841115,0.9991039308826077,1.3856750386288363,0.6665498352873231,1.4412974294895238,0.3146609379880406,1.580428117841115
28,1.1,1.0252862017602806,1.0078505350908988,train,0.8311408643109722,1.1928613428368777,0.6967100950097139,1.3802098528623918,0.5472298438427428,1.5397087523023798,0.8311408643109722,1.1928613428368777,0.6967100950097139,1.3802098528623918,0.5472298438427428,1.5397087523023798
29,0.7,0.8831742236865595,0.8688140682778592,train,0.7433000233207794,1.147095919808613,0.599338994946,1.2518793467394034,0.49289256783163016,1.3559326018864288,0.7433000233207794,1.147095919808613,0.599338994946,1.2518793467394034,0.49289256783163016,1.3559326018864288
30,0.4,0.7654142618873543,0.7518828208711384,train,0.577913633636379,0.8441185553924883,0.342674657208711,1.101130445290859,0.08752187398916786,1.6137103627135494,0.577913633636379,0.8441185553924883,0.342674657208711,1.101130445290859,0.08752187398916786,1.6137103627135494
31,0.3,0.6631617658848793,0.6506029403332956,validation,0.4528897701541848,0.8879033981936137,0.20579192222586815,1.0676424138526888,0.0,1.2830446230328285,0.4528897701541848,0.8879033981936137,0.20579192222586815,1.0676424138526888,0.0,1.2830446230328285
32,0.2,0.5745605855242747,0.562960473142853,validation,0.4317022448293423,0.7872666254950818,0.30409511575860276,0.9326605768903478,0.21655576941705235,0.9652765516142185,0.4317022448293423,0.7872666254950818,0.30409511575860276,0.9326605768903478,0.21655576941705235,0.9652765516142185
33,0.4,0.4977956702106281,0.4871235014616321,validation,0.3651914635214508,0.8395721301279053,0.011914557652283969,1.1558451510334653,0.0,1.412408999511595,0.3651914635214508,0.8395721301279053,0.011914557652283969,1.1558451510334653,0.0,1.412408999511595
34,0.3,0.43128676020773016,0.4215024214376685,validation,0.18022357068233635,0.7880739531673332,0.0,1.019965592391767,0.0,1.1763609684109515,0.18022357068233635,0.7880739531673332,0.0,1.019965592391767,0.0,1.1763609684109515
35,0.3,0.3736638163630852,0.36472119227693706,validation,0.23497773080659812,0.4839928599854588,0.07481354903101253,0.7530648628595706,0.0,0.9144640072762494,0.23497773080659812,0.4839928599854588,0.07481354903101253,0.7530648628595706,0.0,0.9144640072762494
36,0.2,0.3237396746206674,0.3155890281829076,validation,0.20959881363665608,0.5824015292338477,0.0,0.738522597168903,0.0,0.9692132945412973,0.20959881363665608,0.5824015292338477,0.0,0.738522597168903,0.0,0.9692132945412973
37,0.3,0.2804857413768167,0.27307552652145645,validation,0.06673952963621643,0.47896205692919513,0.0,0.5924851965762592,0.0,0.8477357883145791,0.06673952963621643,0.47896205692919513,0.0,0.5924851965762592,0.0,0.8477357883145791
38,0.2,0.24301083723672534,0.2362890825625158,validation,0.0,0.4571191124139034,0.0,0.6170621415225903,0.0,0.8021274529001576,0.0,0.4571191124139034,0.0,0.6170621415225903,0.0,0.8021274529001576
39,0.2,0.21054284601810833,0.20445819770135343,validation,0.12138178446930215,0.4834841240594375,0.010309408524721321,0.7971861178029243,0.0,1.176141914072379,0.12138178446930215,0.4834841240594375,0.010309408524721321,0.7971861178029243,0.0,1.176141914072379
40,0.2,0.18241280989094516,0.17691530177507425,validation,0.0,0.41790300557473403,0.0,0.7413749030760199,0.0,0.8346139868326267,0.0,0.41790300557473403,0.0,0.7413749030760199,0.0,0.8346139868326267
41,0.1,0.15804114774897657,0.15308275346055203,test,0.0,0.36712245262938115,0.0,0.6607171944870739,0.0,1.0177673332491852,0.0,0.36712245262938115,0.0,0.6607171944870739,0.0,1.0177673332491852
42,0.1,0.13692571428079808,0.13246072613680288,test,0.0,0.23164569633380416,0.0,0.4439096604184198,0.0,0.555941385834574,0.0,0.23164569633380416,0.0,0.4439096604184198,0.0,0.555941385834574
43,0.1,0.11863145419091181,0.11461672548663325,test,0.0,0.25080731591366073,0.0,0.3637707350689796,0.0,0.6433736634571197,0.0,0.25080731591366073,0.0,0.3637707350689796,0.0,0.6433736634571197
44,0.1,0.10278143858762356,0.09917651912370506,test,0.0,0.2503784502546468,0.0,0.3278314021070005,0.0,0.711387445910999,0.0,0.2503784502546468,0.0,0.3278314021070005,0.0,0.711387445910999
45,0.1,0.08904909892673811,0.08581628806955896,test,0.0,0.3659657576944554,0.0,0.592282040929733,0.0,0.6533642474033834,0.0,0.3659657576944554,0.0,0.592282040929733,0.0,0.6533642474033834
46,0.0,0.07715149853334767,0.07425583550099492,test,0.0,0.3664720833350031,0.0,0.5395341314290772,0.0,1.0239582584656952,0.0,0.3664720833350031,0.0,0.5395341314290772,0.0,1.0239582584656952
47,0.1,0.06684350308502518,0.06425271034945323,test,0.0,0.21345689516670585,0.0,0.40461909624305575,0.0,0.553929044535272,0.0,0.21345689516670585,0.0,0.40461909624305575,0.0,0.553929044535272
48,0.1,0.057912729954147826,0.055597122515223515,test,0.0,0.19161692396884805,0.0,0.44409957081378687,0.0,0.9414773905515346,0.0,0.19161692396884805,0.0,0.44409957081378687,0.0,0.9414773905515346
49,0.1,0.05017517235091672,0.048107543058808114,test,0.0,0.1964594606725793,0.0,0.41631815549008183,0.0,0.5741257488825169,0.0,0.1964594606725793,0.0,0.41631815549008183,0.0,0.5741257488825169
50,0.1,0.043471408110284,0.041626897096128226,test,0.0,0.14660393676680228,0.0,0.6080585663187832,0.0,0.9146577749692868,0.0,0.14660393676680228,0.0,0.6080585663187832,0.0,0.9146577749692868
51,0.0,0.03766331501096137,0.03601926955407914,test,0.0,0.16580739162424807,0.0,0.3609534400678431,0.0,0.6216789950333343,0.0,0.16580739162424807,0.0,0.3609534400678431,0.0,0.6216789950333343
