round,repeat,record_key,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score_policy,score_formula,score,score_used_val_mae,score_used_multi_split,score_used_stability,score_used_complexity,score_used_age_prior,params,candidate_universe_size,candidate_budget_actual,exhaustive_max_candidates,allow_truncated_exhaustive,truncated,search_name,candidate_count
1,,SIR|fractional=1|obs=I,SIR|fractional=1|obs=I,SIR,True,I,0,infectious,7,3,0.3200097082473103,0.33110222201102374,0.4831386936297308,0.3553419153611202,0.3819395778085007,0.9323823054321178,0.31943460496955445,0.35303109761944657,3,0.30765090128667705,0.1058386605939215,0.05291933029696075,0.15029171418973505,"{'1': {'mae': 0.3279273077070075, 'rmse': 0.36128943056323354, 'smape': 0.8852528661715116}, '2': {'mae': 0.3160274424630336, 'rmse': 0.3490041554441838, 'smape': 0.9189072950830793}, '4': {'mae': 0.3143490647386223, 'rmse': 0.34879970685092226, 'smape': 0.9499071298391591}}",0.030058342837947012,0.14500000000000002,0.07,0.06,0.015,0.0,0.0,0.0,0.0,0.0025,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.5080702315836377,False,True,False,True,True,"{'b0': -0.35236738625224, 'b1': 2.161397759630079, 'b2': -0.7764377645793707, 'gamma': 0.37537100749006724, 'rho': 17.529827121420038, 'alpha': 0.7157827815171433, 'S0': 0.9736039822171865, 'I0': 0.02639601778281359, 'R0': 0.0, 'fractional': 1.0}",44,44,200,False,False,no_stability_discovery,44
1,,SIR|fractional=0|obs=delayed_I|delay=2,SIR|fractional=0|obs=delayed_I|delay=2,SIR,False,delayed_I,2,delayed,6,3,0.3221394898820294,0.34781543234528794,0.5057148488062654,0.39594684209918213,0.4243742579601279,0.9769156914332312,0.3299517982351881,0.3674981386690052,3,0.3165746570074824,0.12846996751368525,0.06423498375684263,0.16174834353256703,"{'1': {'mae': 0.33856731980826954, 'rmse': 0.37678452021979825, 'smape': 0.8869502598990222}, '2': {'mae': 0.33431515153194397, 'rmse': 0.375441079194375, 'smape': 0.9272517749936894}, '4': {'mae': 0.31697292336535093, 'rmse': 0.3502688165928422, 'smape': 0.9505968074302199}}",0.03234966870651341,0.13,0.06,0.06,0.0,0.0,0.0,0.01,0.0,0.0,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.510809640764325,False,True,False,True,True,"{'b0': 0.19961620361230628, 'b1': 1.6140428765799517, 'b2': -1.2403723798711164, 'gamma': 0.10088762118126869, 'rho': 9.34798628966555, 'S0': 0.9658968425496377, 'I0': 0.03410315745036229, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SIR|fractional=0|obs=delayed_I|delay=3,SIR|fractional=0|obs=delayed_I|delay=3,SIR,False,delayed_I,3,delayed,6,3,0.3191265123087621,0.34885707361879353,0.5072303242760657,0.39496019530715254,0.42343103222165257,0.9757177893718028,0.32926067696645833,0.36673171736508275,3,0.31592441196511234,0.12806909760533486,0.06403454880266743,0.16141858294563743,"{'1': {'mae': 0.33794471844980367, 'rmse': 0.3760694363286466, 'smape': 0.8863102637879552}, '2': {'mae': 0.33364458686406895, 'rmse': 0.3746745067410974, 'smape': 0.9265113486270723}, '4': {'mae': 0.3161927255855024, 'rmse': 0.34945120902550414, 'smape': 0.9494872681599278}}",0.03228371658912749,0.135,0.06,0.06,0.0,0.0,0.0,0.015,0.0,0.0,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.5149589607677798,False,True,False,True,True,"{'b0': 0.27919525713338156, 'b1': 1.5931145931755444, 'b2': -1.0100620344661013, 'gamma': 0.10098978145656556, 'rho': 9.30993847578669, 'S0': 0.9632279696934937, 'I0': 0.03677203030650635, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SIR|fractional=1|obs=delayed_I|delay=1,SIR|fractional=1|obs=delayed_I|delay=1,SIR,True,delayed_I,1,delayed,7,3,0.3211704824777061,0.3304435580943756,0.4839029467909117,0.3580935539805821,0.3847323212510256,0.9356236222367776,0.3290117223374872,0.36302945257661773,3,0.31558771366571836,0.11612355821110038,0.05806177910555019,0.15342965298479347,"{'1': {'mae': 0.34410377799498326, 'rmse': 0.3800833888182014, 'smape': 0.8996881046168287}, '2': {'mae': 0.31756958313076455, 'rmse': 0.35065896108462746, 'smape': 0.9206700386133299}, '4': {'mae': 0.3253618058867138, 'rmse': 0.3583460078270241, 'smape': 0.9660927500615172}}",0.030685930596958694,0.15000000000000002,0.07,0.06,0.015,0.0,0.0,0.005,0.0,0.0025,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.5261494927712685,False,True,False,True,True,"{'b0': -0.3382035444380285, 'b1': 2.200308404511895, 'b2': -0.49837836289017107, 'gamma': 0.3733219861231865, 'rho': 17.424655710885258, 'alpha': 0.7165686285292729, 'S0': 0.9758574436961599, 'I0': 0.024142556303840063, 'R0': 0.0, 'fractional': 1.0}",44,44,200,False,False,no_stability_discovery,44
1,,SIR|fractional=1|obs=delayed_I|delay=2,SIR|fractional=1|obs=delayed_I|delay=2,SIR,True,delayed_I,2,delayed,7,3,0.3273236533888191,0.35277436235438514,0.5081880213490105,0.4258379895024749,0.45235134929117093,1.013116602290932,0.3329221873597554,0.3650349879618114,3,0.3193306393654326,0.12004944749887188,0.06002472374943594,0.14966171915779516,"{'1': {'mae': 0.3374397299800831, 'rmse': 0.368213051242882, 'smape': 0.8964321396064847}, '2': {'mae': 0.3276678496904359, 'rmse': 0.35868348117785204, 'smape': 0.9320402087862535}, '4': {'mae': 0.33365898240874714, 'rmse': 0.3682084314647002, 'smape': 0.9745530471561964}}",0.029932343831559034,0.15500000000000003,0.07,0.06,0.015,0.0,0.0,0.01,0.0,0.0025,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.5368553631148685,False,True,False,True,True,"{'b0': 0.1995839127060124, 'b1': 1.624007050977954, 'b2': -1.212080368880535, 'gamma': 0.11120885454013898, 'rho': 9.666750682292927, 'alpha': 0.9778897390335732, 'S0': 0.9664440988993348, 'I0': 0.03355590110066523, 'R0': 0.0, 'fractional': 1.0}",44,44,200,False,False,no_stability_discovery,44
1,,SEIR|fractional=0|obs=I,SEIR|fractional=0|obs=I,SEIR,False,I,0,infectious,8,4,0.39912175829510077,0.36201092627335085,0.5127174510184198,0.40157843936815335,0.4297965736765932,0.983627638262662,0.3386636994852728,0.3751341595975682,3,0.3253751079113367,0.12788507383406758,0.06394253691703379,0.16126550640845513,"{'1': {'mae': 0.3478308807856586, 'rmse': 0.3850417826471095, 'smape': 0.9012234999449333}, '2': {'mae': 0.3431869058795674, 'rmse': 0.3832176396270225, 'smape': 0.9413988030770353}, '4': {'mae': 0.32497331179059247, 'rmse': 0.3571430565185727, 'smape': 0.9646068108640967}}",0.03225310128169103,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,-0.005,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.5443176448283705,False,True,False,True,True,"{'b0': 0.6371041211476505, 'b1': 2.1012399497784178, 'b2': -1.8465500347667823, 'sigma': 0.9226875942661271, 'gamma': 0.10040892296046726, 'rho': 9.42524258632742, 'S0': 0.9600044790607035, 'E0': 0.019962478629417708, 'I0': 0.02003304230987871, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SEIR|fractional=0|obs=delayed_I|delay=1,SEIR|fractional=0|obs=delayed_I|delay=1,SEIR,False,delayed_I,1,delayed,8,4,0.39245539724619005,0.3569407162872221,0.5126983574460254,0.40253338797604876,0.4307175691275903,0.9847548603694836,0.33895711563197867,0.37554466126381825,3,0.3256237197005752,0.12831257012389524,0.06415628506194762,0.16160448371314765,"{'1': {'mae': 0.3480452596977313, 'rmse': 0.3853865373373297, 'smape': 0.9012325378960601}, '2': {'mae': 0.34346750941500725, 'rmse': 0.38360284502221637, 'smape': 0.9415389284191489}, '4': {'mae': 0.32535857778319743, 'rmse': 0.3576446014319086, 'smape': 0.9649916589243736}}",0.03232089674262953,0.165,0.08,0.08,0.0,0.0,0.0,0.005,0.0,-0.005,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.5497800047625229,False,True,False,True,True,"{'b0': 0.7649871736321209, 'b1': 2.1339183305702067, 'b2': -1.5738962402533618, 'sigma': 0.9176041812014872, 'gamma': 0.10033109733113091, 'rho': 9.381551830538596, 'S0': 0.9577891813511301, 'E0': 0.021691219607577333, 'I0': 0.020519599041292587, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SEIR|fractional=0|obs=delayed_I|delay=2,SEIR|fractional=0|obs=delayed_I|delay=2,SEIR,False,delayed_I,2,delayed,8,4,0.3843258359391555,0.3586268160391863,0.5147151444341329,0.4022240481929624,0.43042503039095364,0.9843784304762856,0.3358608503285814,0.3736644995378568,3,0.32233031009642643,0.1309015521623721,0.06545077608118605,0.16366707433380734,"{'1': {'mae': 0.34266676546358577, 'rmse': 0.38240737716521433, 'smape': 0.8889613048051477}, '2': {'mae': 0.3406852610294773, 'rmse': 0.3817890588543444, 'smape': 0.9356474818909482}, '4': {'mae': 0.324230524492681, 'rmse': 0.35679706259401156, 'smape': 0.9628243504572332}}",0.03273341486676147,0.17,0.08,0.08,0.0,0.0,0.0,0.01,0.0,-0.005,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.5527810861776125,False,True,False,True,True,"{'b0': 0.9023607598484518, 'b1': 2.05729024715061, 'b2': -1.24044274856788, 'sigma': 0.9048699601749775, 'gamma': 0.10037284986421242, 'rho': 9.339832608587503, 'S0': 0.954472443044158, 'E0': 0.023305353107465048, 'I0': 0.022222203848376944, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SEIR|fractional=0|obs=delayed_I|delay=3,SEIR|fractional=0|obs=delayed_I|delay=3,SEIR,False,delayed_I,3,delayed,8,4,0.37061224952931127,0.3539606012127067,0.5149411478226369,0.4023280699203985,0.4305242917338852,0.9845032749216722,0.33275375353439474,0.37139231154611957,3,0.3191165806152806,0.13206895072228725,0.06603447536114362,0.16483596002931047,"{'1': {'mae': 0.3395050740101243, 'rmse': 0.37916183333203585, 'smape': 0.8850318903582316}, '2': {'mae': 0.3371804789776317, 'rmse': 0.37982755708001964, 'smape': 0.9278661264651128}, '4': {'mae': 0.32157570761542814, 'rmse': 0.3551875442263033, 'smape': 0.9567991487624224}}",0.032967192005862095,0.175,0.08,0.08,0.0,0.0,0.0,0.015,0.0,-0.005,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.5551510559764242,False,True,False,True,True,"{'b0': 1.0126758229123864, 'b1': 1.8900331578529468, 'b2': -0.8844920394971446, 'sigma': 0.9013253983731526, 'gamma': 0.10036134225444325, 'rho': 9.293184362780497, 'S0': 0.9459191443219194, 'E0': 0.03027329382271416, 'I0': 0.023807561855366456, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SEIHR|fractional=0|obs=H,SEIHR|fractional=0|obs=H,SEIHR,False,H,0,hospitalized,11,5,0.4793927149179316,0.3673375519271741,0.516619878188837,0.38609377864712996,0.41494654958667526,0.9648553195186187,0.3143669231328154,0.3530023758979463,3,0.300965738939305,0.12437321522457845,0.062186607612289224,0.16047502596511531,"{'1': {'mae': 0.326237206812268, 'rmse': 0.36589720142501414, 'smape': 0.867169315527278}, '2': {'mae': 0.3105861239664485, 'rmse': 0.35246490633370386, 'smape': 0.8956134707047136}, '4': {'mae': 0.3062774386197295, 'rmse': 0.340645019935121, 'smape': 0.9320213161710253}}",0.032095005193023066,0.21500000000000002,0.11,0.1,0.0,0.0,0.005,0.0,0.0,0.0,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.5781523465515943,False,True,False,True,True,"{'b0': 2.614881508103029, 'b1': 2.2434259241307983, 'b2': -1.1225111687798834, 'sigma': 0.9592738511309755, 'eta': 0.7903968415364631, 'gamma_i': 0.1007050331313251, 'gamma_h': 0.10186996893055066, 'rho': 10.736868459997462, 'S0': 0.9490317509462669, 'E0': 0.010238744465195617, 'I0': 0.004462901240592518, 'H0': 0.0362666033479448, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SEIR|fractional=1|obs=I,SEIR|fractional=1|obs=I,SEIR,True,I,0,infectious,9,4,0.40653920832813484,0.36465403387229917,0.5127796532655089,0.4249817897203541,0.45178215769957714,1.0116956014125138,0.34931895061650864,0.38684539263917167,3,0.33538277647909864,0.13373778246634824,0.06686889123317412,0.16612999861938393,"{'1': {'mae': 0.3571040270860853, 'rmse': 0.39510079328765296, 'smape': 0.9117254724999574}, '2': {'mae': 0.3537276053374876, 'rmse': 0.3948837695680326, 'smape': 0.9532814702554232}, '4': {'mae': 0.337125219425953, 'rmse': 0.37055161506182943, 'smape': 0.9806514711208744}}",0.03322599972387679,0.185,0.09,0.08,0.015,0.0,0.0,0.0,0.0,-0.0025,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.5847516677122728,False,True,False,True,True,"{'b0': 0.7223469676244091, 'b1': 2.1414840009249554, 'b2': -1.9402919690429756, 'sigma': 0.9228353087711562, 'gamma': 0.10824322336617967, 'rho': 9.69504203698743, 'alpha': 0.9840692601388008, 'S0': 0.9600220338196286, 'E0': 0.01990680991523152, 'I0': 0.020071156265139826, 'R0': 0.0, 'fractional': 1.0}",44,44,200,False,False,no_stability_discovery,44
