round,repeat,record_key,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score_policy,score_formula,score,score_used_val_mae,score_used_multi_split,score_used_stability,score_used_complexity,score_used_age_prior,params
1,,SEIR|fractional=0|obs=I,SEIR|fractional=0|obs=I,SEIR,False,I,0,infectious,8,4,0.1350716724727748,0.2315129618090332,0.2922783687345382,0.1807181631059161,0.18967427207291418,1.2666668152210263,0.14154687875592067,0.15760453782920125,3,0.1366627271745483,0.050692565066932566,0.025346282533466283,0.0692144024559469,"{'1': {'mae': 0.14342601086715173, 'rmse': 0.15807253200738342, 'smape': 1.1865680834481773}, '2': {'mae': 0.14147929169295484, 'rmse': 0.156654893769408, 'smape': 1.2566566114814046}, '4': {'mae': 0.13973533370765548, 'rmse': 0.15808618771081231, 'smape': 1.410064286338279}}",0.013842880491189381,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3358518901992039,False,True,True,True,True,"{'b0': 0.6853246621655109, 'b1': 0.46386374199758806, 'b2': -0.14823821952182215, 'sigma': 0.22875210034778035, 'gamma': 0.1185700647535764, 'rho': 4.517391005515013, 'S0': 0.8830441115526635, 'E0': 0.08026357968966205, 'I0': 0.03669230875767445, 'R0': 0.0, 'fractional': 0.0}"
2,,SIR|fractional=0|obs=delayed_I|delay=3,SIR|fractional=0|obs=delayed_I|delay=3,SIR,False,delayed_I,3,delayed,6,3,0.10734577268801451,0.2303893127327937,0.28741890761309336,0.22515799695925648,0.23216082612774158,1.3393842158026263,0.17121622319744587,0.18649374944123276,3,0.16571585939001224,0.056005658604601924,0.028002829302300962,0.07383742795385477,"{'1': {'mae': 0.17087111387269824, 'rmse': 0.18473999286374634, 'smape': 1.2469312218780497}, '2': {'mae': 0.17066432003477822, 'rmse': 0.18505795704064798, 'smape': 1.3189024467439767}, '4': {'mae': 0.17211323568486112, 'rmse': 0.18968329841930395, 'smape': 1.4705118615291863}}",0.014767485590770955,0.135,0.06,0.06,0.0,0.0,0.0,0.015,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.34348617428308414,False,True,True,True,True,"{'b0': -0.3392670133627082, 'b1': 0.014361583451684083, 'b2': 0.02623301381143877, 'gamma': 0.09771565037617562, 'rho': 3.723188515791489, 'S0': 0.9355069812182667, 'I0': 0.06449301878173319, 'R0': 0.0, 'fractional': 0.0}"
1,,SEIR|fractional=0|obs=delayed_I|delay=1,SEIR|fractional=0|obs=delayed_I|delay=1,SEIR,False,delayed_I,1,delayed,8,4,0.12682868998759372,0.22707112338689903,0.2883058262650259,0.18478545334774604,0.19360426613893758,1.2741997176860778,0.14509795372880316,0.16100174904077139,3,0.140150939700763,0.0512960182657764,0.0256480091328882,0.06968252604117485,"{'1': {'mae': 0.14691728548766375, 'rmse': 0.16146266184661098, 'smape': 1.1948236460411448}, '2': {'mae': 0.14502456551551962, 'rmse': 0.16007618178238295, 'smape': 1.2649091611932686}, '4': {'mae': 0.14335201018322613, 'rmse': 0.16146640349332025, 'smape': 1.4177679980955085}}",0.013936505208234971,0.165,0.08,0.08,0.0,0.0,0.0,0.005,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3447354540418862,False,True,True,True,True,"{'b0': 0.8552592761260367, 'b1': 0.3380151691389971, 'b2': -0.05063575733499122, 'sigma': 0.2256664984481978, 'gamma': 0.11719391080236488, 'rho': 4.441647508370093, 'S0': 0.8561187659574713, 'E0': 0.10300614175913539, 'I0': 0.04087509228339335, 'R0': 0.0, 'fractional': 0.0}"
1,,SEIR|fractional=0|obs=delayed_I|delay=2,SEIR|fractional=0|obs=delayed_I|delay=2,SEIR,False,delayed_I,2,delayed,8,4,0.11856239782239794,0.22435063562789112,0.2845419333163151,0.1897394163730445,0.1983757305438524,1.2831163158890153,0.14937246414510222,0.16510306984211942,3,0.14434963223422947,0.05204166538582725,0.026020832692913626,0.07025226291091066,"{'1': {'mae': 0.15105473169928677, 'rmse': 0.16549864170571524, 'smape': 1.204444600868732}, '2': {'mae': 0.14927788331595504, 'rmse': 0.16420600137335487, 'smape': 1.2745749914338984}, '4': {'mae': 0.1477847774200649, 'rmse': 0.16560456644728813, 'smape': 1.4270276302208482}}",0.014050452582182134,0.17,0.08,0.08,0.0,0.0,0.0,0.01,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.35442091750932525,False,True,True,True,True,"{'b0': 1.0330815267750302, 'b1': 0.24097742008597836, 'b2': 0.01756201764047255, 'sigma': 0.22381770586599958, 'gamma': 0.11522687702085485, 'rho': 4.342881656721901, 'S0': 0.8147817931898184, 'E0': 0.13938998810059097, 'I0': 0.04582821870959058, 'R0': 0.0, 'fractional': 0.0}"
1,,SEIR|fractional=0|obs=delayed_I|delay=3,SEIR|fractional=0|obs=delayed_I|delay=3,SEIR,False,delayed_I,3,delayed,8,4,0.11089193546650372,0.22189488008729985,0.28160000774361726,0.19441201176490924,0.2028721725221455,1.2912916667312513,0.15385364106094399,0.169346260892125,3,0.14877724077468005,0.05263432129263559,0.026317160646317794,0.0706893298638478,"{'1': {'mae': 0.15538208972253387, 'rmse': 0.16969400626544456, 'smape': 1.2143272136595635}, '2': {'mae': 0.15375204264231213, 'rmse': 0.1684894311073535, 'smape': 1.2846716828266318}, '4': {'mae': 0.15242679081798594, 'rmse': 0.1698553453035769, 'smape': 1.4365173201041512}}",0.014137865972769559,0.175,0.08,0.08,0.0,0.0,0.0,0.015,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.36423226739376735,False,True,True,True,True,"{'b0': 1.2290581992397513, 'b1': 0.17257005332990283, 'b2': 0.06562619849381207, 'sigma': 0.2225392781033133, 'gamma': 0.11329965115910343, 'rho': 4.24076578113768, 'S0': 0.7532565874698083, 'E0': 0.1951644960494836, 'I0': 0.051578916480708115, 'R0': 0.0, 'fractional': 0.0}"
2,,SIR|fractional=1|obs=I,SIR|fractional=1|obs=I,SIR,True,I,0,infectious,7,3,0.12224162558156157,0.23662949548783554,0.2948353954051568,0.2542580004700681,0.2602706974659565,1.3786438309017761,0.18631348051821928,0.20193981646476863,3,0.18031888005119268,0.06028843107022386,0.03014421553511193,0.07780105471068209,"{'1': {'mae': 0.1843429574131335, 'rmse': 0.19847113326478366, 'smape': 1.272763372631684}, '2': {'mae': 0.185294782539691, 'rmse': 0.1999301357047527, 'smape': 1.3458616248497006}, '4': {'mae': 0.1893027016018333, 'rmse': 0.20741818042476948, 'smape': 1.4967415608294325}}",0.015560210942136419,0.14500000000000002,0.07,0.06,0.015,0.0,0.0,0.0,0.0,-0.0025,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.36852330652844106,False,True,True,True,True,"{'b0': -0.6879569357005776, 'b1': 0.6622623609944688, 'b2': -0.15513895647597106, 'gamma': 0.10905260078537288, 'rho': 3.894909868476896, 'alpha': 0.9623156785570297, 'S0': 0.9563413458097332, 'I0': 0.043658654190266724, 'R0': 0.0, 'fractional': 1.0}"
1,,SEIR|fractional=1|obs=I,SEIR|fractional=1|obs=I,SEIR,True,I,0,infectious,9,4,0.14205738135561266,0.23496498527158413,0.2948240832201096,0.20290577530729498,0.21070635455829556,1.3048507150051765,0.15941456338288326,0.17426257464478767,3,0.15437732576921967,0.0519535087634971,0.02597675438174855,0.0703014447635692,"{'1': {'mae': 0.1603578390630114, 'rmse': 0.17389741460291655, 'smape': 1.224769152897106}, '2': {'mae': 0.15912832585145387, 'rmse': 0.1731655201213784, 'smape': 1.2953668337564768}, '4': {'mae': 0.15875752523418454, 'rmse': 0.175724789210068, 'smape': 1.4473648496888551}}",0.01406028895271384,0.185,0.09,0.08,0.015,0.0,0.0,0.0,0.0,-0.0025,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.37691436910368203,False,True,True,True,True,"{'b0': 0.6582675138340185, 'b1': 0.5083947113926163, 'b2': -0.156852692663884, 'sigma': 0.24626755607011006, 'gamma': 0.12637653503190416, 'rho': 4.623643278651697, 'alpha': 0.9833684795112727, 'S0': 0.8886592069199238, 'E0': 0.07556376035646808, 'I0': 0.03577703272360818, 'R0': 0.0, 'fractional': 1.0}"
1,,SEIHR|fractional=0|obs=I,SEIHR|fractional=0|obs=I,SEIHR,False,I,0,infectious,11,5,0.14599497812350198,0.23116767172935604,0.29329340471869264,0.17050373193894905,0.179794667110061,1.2469431453807744,0.13437598322154082,0.15046129043914072,3,0.12971331168624212,0.0486272550957213,0.02431362754786065,0.06758615046092446,"{'1': {'mae': 0.1364355718150366, 'rmse': 0.15103038355949036, 'smape': 1.1695885397262291}, '2': {'mae': 0.13433998249831205, 'rmse': 0.14951583555538914, 'smape': 1.2395851559944204}, '4': {'mae': 0.1323523953512738, 'rmse': 0.15083765220254267, 'smape': 1.3940454808278433}}",0.013517230092184893,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.37754416932628765,False,True,True,True,True,"{'b0': 1.2047904899934943, 'b1': 0.4131755979474436, 'b2': -0.06764820382184152, 'sigma': 0.23231514303247816, 'eta': 0.06111592868869619, 'gamma_i': 0.06114562651712341, 'gamma_h': 0.4995737446444958, 'rho': 6.559655606807487, 'S0': 0.6239509552049822, 'E0': 0.056598897931762315, 'I0': 0.025684221405997788, 'H0': 0.29376592545725766, 'R0': 0.0, 'fractional': 0.0}"
1,,SEIHR|fractional=0|obs=H,SEIHR|fractional=0|obs=H,SEIHR,False,H,0,hospitalized,11,5,0.1522588552911181,0.2368900622937252,0.2938800914811284,0.16431533908337553,0.17458897200349274,1.2353029790571868,0.13537870039216587,0.1509292468889982,3,0.13086593686314005,0.047715310561590236,0.023857655280795118,0.06660351732986179,"{'1': {'mae': 0.1393599087399978, 'rmse': 0.153499842148848, 'smape': 1.1774097313680654}, '2': {'mae': 0.13579393418329402, 'rmse': 0.15047029170191434, 'smape': 1.243472580977427}, '4': {'mae': 0.1309822582532058, 'rmse': 0.1488176068162322, 'smape': 1.391588075126091}}",0.01332070346597236,0.21500000000000002,0.11,0.1,0.0,0.0,0.005,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.38304429560990755,False,True,True,True,True,"{'b0': 1.2170566997105592, 'b1': 0.25999363476756415, 'b2': 0.008835191870657157, 'sigma': 0.30296253495376263, 'eta': 0.18922442030526723, 'gamma_i': 0.027854740936199607, 'gamma_h': 0.13594182602777713, 'rho': 5.87998667913271, 'S0': 0.7690656965033861, 'E0': 0.14031855559805648, 'I0': 0.04969009764742278, 'H0': 0.04092565025113457, 'R0': 0.0, 'fractional': 0.0}"
2,,SEIR|fractional=1|obs=delayed_I|delay=1,SEIR|fractional=1|obs=delayed_I|delay=1,SEIR,True,delayed_I,1,delayed,9,4,0.13378343472112963,0.23052401924814597,0.29097202449339343,0.2074312677327971,0.21507760682706945,1.312211574734929,0.16334241161170926,0.17801565253607285,3,0.15825215050149705,0.05245231233517514,0.02622615616758757,0.07069051238643194,"{'1': {'mae': 0.16417065718683213, 'rmse': 0.17757415007155752, 'smape': 1.2329357308552462}, '2': {'mae': 0.16304169108740024, 'rmse': 0.1769347932881078, 'smape': 1.3034332953079744}, '4': {'mae': 0.16281488656089535, 'rmse': 0.17953801424855317, 'smape': 1.4548904880953129}}",0.014138102477286389,0.19,0.09,0.08,0.015,0.0,0.0,0.005,0.0,-0.0025,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.38611640914637096,False,True,True,True,True,"{'b0': 0.8242681705967931, 'b1': 0.37384416774848184, 'b2': -0.05291119380870695, 'sigma': 0.24261342212217818, 'gamma': 0.12509550006849068, 'rho': 4.551287156196112, 'alpha': 0.9832751884104844, 'S0': 0.8638126332781886, 'E0': 0.09642497151538318, 'I0': 0.0397623952064283, 'R0': 0.0, 'fractional': 1.0}"
3,,SEIRS|fractional=1|obs=delayed_I|delay=3,SEIRS|fractional=1|obs=delayed_I|delay=3,SEIRS,True,delayed_I,3,delayed,10,4,0.12561453100323589,0.18781601420532545,0.23658968750914391,0.05054219382129234,0.061796518514397276,0.9736598488301252,0.12222201181592807,0.18213873858543805,3,0.11426103625572326,0.08917281390294685,0.04458640695147342,0.13077910181129618,"{'1': {'mae': 0.09493279176858001, 'rmse': 0.13208294134328555, 'smape': 1.0885071511528133}, '2': {'mae': 0.15898257237604366, 'rmse': 0.1940439572861118, 'smape': 1.3767006797848036}, '4': {'mae': 0.1127506713031605, 'rmse': 0.22028931712691685, 'smape': 1.2652951095101235}}",0.026155820362259236,0.22000000000000003,0.1,0.08,0.015,0.0,0.0,0.015,0.01,-0.0125,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3925032635694559,False,True,True,True,True,"{'b0': -0.6633137882555489, 'b1': 1.1940150608498836, 'b2': 1.4297442303709895, 'sigma': 0.7895189663043314, 'gamma': 0.3662643780968126, 'omega': 0.7729091741181144, 'rho': 5.0216840176398545, 'alpha': 0.9771148030904011, 'S0': 0.8868596022448585, 'E0': 0.06982997807688067, 'I0': 0.04331041967826078, 'R0': 0.0, 'fractional': 1.0}"
