round,repeat,record_key,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score_policy,score_formula,score,score_used_val_mae,score_used_multi_split,score_used_stability,score_used_complexity,score_used_age_prior,params
1,,SEIHR|fractional=0|obs=H,SEIHR|fractional=0|obs=H,SEIHR,False,H,0,hospitalized,11,5,0.5785590290825099,0.41432722627993485,0.5477870030284275,0.10890877500912714,0.15909087838615105,0.3088223548721056,0.07558986536741329,0.10982610524918661,3,0.07049253068480303,0.058158794378748935,0.029079397189374467,0.07859188025823874,"{'1': {'mae': 0.10466592613244792, 'rmse': 0.15531141172678523, 'smape': 0.30307115328846945}, '2': {'mae': 0.07110149266943368, 'rmse': 0.11399935591695538, 'smape': 0.23535877376756836}, '4': {'mae': 0.05100217730035824, 'rmse': 0.060167548103819184, 'smape': 0.19318702793546721}}",0.015718376051647748,0.21500000000000002,0.11,0.1,0.0,0.0,0.005,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.33029030392582526,False,True,True,True,True,"{'b0': 3.2608138728188516, 'b1': 3.3984442084214233, 'b2': -2.1632627950972143, 'sigma': 0.9813160509349573, 'eta': 0.8835774060642446, 'gamma_i': 0.17747880047233083, 'gamma_h': 0.13590657866858416, 'rho': 16.343971747781715, 'S0': 0.957881594510291, 'E0': 0.007593225816493359, 'I0': 0.006844925734482262, 'H0': 0.027680253938733388, 'R0': 0.0, 'fractional': 0.0}"
2,,SIR|fractional=1|obs=I,SIR|fractional=1|obs=I,SIR,True,I,0,infectious,7,3,0.25047269549973544,0.3223676925274928,0.38987660067709107,0.21220588019918457,0.26712537001125713,0.5278548171791583,0.14682754176822974,0.19190278969028615,3,0.13754690515997162,0.09855899918173078,0.04927949959086539,0.12273161135405915,"{'1': {'mae': 0.18205606945312763, 'rmse': 0.24566170251413663, 'smape': 0.4597471629502564}, '2': {'mae': 0.15132315021845458, 'rmse': 0.20403496885886932, 'smape': 0.4172487001645677}, '4': {'mae': 0.10710340563310693, 'rmse': 0.12601169769785242, 'smape': 0.3462738925246038}}",0.02454632227081183,0.14500000000000002,0.07,0.06,0.015,0.0,0.0,0.0,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.35137272702164885,False,True,True,True,True,"{'b0': 0.5192996312513602, 'b1': 1.8596691983621636, 'b2': -1.1657729286554286, 'gamma': 0.6185487825509446, 'rho': 32.41243865206504, 'alpha': 0.720747164905382, 'S0': 0.9800704272155011, 'I0': 0.019929572784498927, 'R0': 0.0, 'fractional': 1.0}"
3,,SIR|fractional=1|obs=delayed_I|delay=1,SIR|fractional=1|obs=delayed_I|delay=1,SIR,True,delayed_I,1,delayed,7,3,0.2518017264737862,0.3233547871163633,0.38947935730678684,0.21343065037199543,0.26876695534811884,0.5294688696276573,0.14670707582215506,0.1925105406614305,3,0.13732224248276426,0.09956808141028238,0.04978404070514119,0.123850130646027,"{'1': {'mae': 0.182107294780552, 'rmse': 0.2465450835048484, 'smape': 0.4586128219672922}, '2': {'mae': 0.15125067377602422, 'rmse': 0.2047814012920937, 'smape': 0.41590828856682044}, '4': {'mae': 0.106763258909889, 'rmse': 0.12620513718734935, 'smape': 0.3445133408939052}}",0.0247700261292054,0.15000000000000002,0.07,0.06,0.015,0.0,0.0,0.005,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3568763093171109,False,True,True,True,True,"{'b0': 0.5209381401649367, 'b1': 1.970670717368064, 'b2': -0.93586709144877, 'gamma': 0.614540277781899, 'rho': 32.11448194316271, 'alpha': 0.7215225792869671, 'S0': 0.982157653781424, 'I0': 0.017842346218576114, 'R0': 0.0, 'fractional': 1.0}"
3,,SIR|fractional=1|obs=delayed_I|delay=2,SIR|fractional=1|obs=delayed_I|delay=2,SIR,True,delayed_I,2,delayed,7,3,0.25161910511117536,0.32260332408300296,0.3879667345941537,0.21188244114258317,0.2674283360829246,0.5261751778214128,0.14515589551240368,0.19121504854348967,3,0.13579246665423345,0.09935645607096259,0.049678228035481296,0.12369406043608076,"{'1': {'mae': 0.180531948734646, 'rmse': 0.24528013652486863, 'smape': 0.4549193090393985}, '2': {'mae': 0.14967288021580238, 'rmse': 0.2035089397863595, 'smape': 0.41196851667884793}, '4': {'mae': 0.10526285758676261, 'rmse': 0.1248560693192409, 'smape': 0.3402157472587667}}",0.024738812087216153,0.15500000000000003,0.07,0.06,0.015,0.0,0.0,0.01,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3602095067769309,False,True,True,True,True,"{'b0': 0.5046466175957339, 'b1': 2.08369001493916, 'b2': -0.7010517381608132, 'gamma': 0.6122233196824701, 'rho': 31.870488440814515, 'alpha': 0.7217444950566468, 'S0': 0.982807783315035, 'I0': 0.017192216684964883, 'R0': 0.0, 'fractional': 1.0}"
3,,SIR|fractional=1|obs=delayed_I|delay=3,SIR|fractional=1|obs=delayed_I|delay=3,SIR,True,delayed_I,3,delayed,7,3,0.2512848298569049,0.3220407162258425,0.3874190337492259,0.21111694894582245,0.26665647735424064,0.5247295186900753,0.14437356976706722,0.1904742526773634,3,0.13503655430076528,0.09908840761828598,0.04954420380914299,0.12347485069430207,"{'1': {'mae': 0.1796861904239849, 'rmse': 0.24447055911169385, 'smape': 0.45314683085437474}, '2': {'mae': 0.1488738574316338, 'rmse': 0.20278147895147786, 'smape': 0.41012509874604725}, '4': {'mae': 0.10456066144558296, 'rmse': 0.12417071996891846, 'smape': 0.3382887121364235}}",0.024694970138860416,0.16000000000000003,0.07,0.06,0.015,0.0,0.0,0.015,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3642757282487687,False,True,True,True,True,"{'b0': 0.4891255755846969, 'b1': 2.1646513383959674, 'b2': -0.45074642148560984, 'gamma': 0.6107411342785191, 'rho': 31.65271174256981, 'alpha': 0.7217598038732324, 'S0': 0.9827369269484953, 'I0': 0.01726307305150466, 'R0': 0.0, 'fractional': 1.0}"
1,,SEIRS|fractional=0|obs=I,SEIRS|fractional=0|obs=I,SEIRS,False,I,0,infectious,9,4,0.36156125783687876,0.2854182193923058,0.3950590528299915,0.16504713917809583,0.1694301270339303,0.9866483991844726,0.1708381923271434,0.1750392168964764,3,0.17267496864216897,0.018590699485605326,0.009295349742802663,0.03800353269312793,"{'1': {'mae': 0.1642873864385254, 'rmse': 0.1691339761093379, 'smape': 0.9718828606547488}, '2': {'mae': 0.1705867956789762, 'rmse': 0.17478394651820342, 'smape': 1.057393202647937}, '4': {'mae': 0.17764039486392866, 'rmse': 0.1811997280618879, 'smape': 1.2291911805728795}}",0.0076007065386255864,0.18,0.09,0.08,0.0,0.0,0.0,0.0,0.01,0.01,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3795710249235972,False,True,True,True,True,"{'b0': -1.4847128624850048, 'b1': 3.9951954863559824, 'b2': 0.21377654669610607, 'sigma': 0.9648278968555095, 'gamma': 0.30862982735907607, 'omega': 0.1051787020825057, 'rho': 19.866599131957415, 'S0': 0.969290233367742, 'E0': 0.01532096491339408, 'I0': 0.015388801718863856, 'R0': 0.0, 'fractional': 0.0}"
2,,SEIR|fractional=1|obs=delayed_I|delay=3,SEIR|fractional=1|obs=delayed_I|delay=3,SEIR,True,delayed_I,3,delayed,9,4,0.38236707904051,0.31779779376346573,0.4314625419436229,0.3310992631847385,0.38355070102865546,0.7304845761875527,0.19647932081603378,0.2430542580157058,3,0.1837513079593991,0.11704769332843973,0.058523846664219864,0.14215108216957242,"{'1': {'mae': 0.2413158997173887, 'rmse': 0.3161340117652067, 'smape': 0.5630153491477626}, '2': {'mae': 0.18371607369894105, 'rmse': 0.21662156764587093, 'smape': 0.503572499458799}, '4': {'mae': 0.1644059890317716, 'rmse': 0.1964071946360397, 'smape': 0.47328261698903773}}",0.028430216433914485,0.2,0.09,0.08,0.015,0.0,0.0,0.015,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.47070537105753346,False,True,True,True,True,"{'b0': 1.5129967244550184, 'b1': 3.292409631251908, 'b2': -0.6366362734903906, 'sigma': 0.9637998138396954, 'gamma': 0.5621366777870355, 'rho': 31.310102504891393, 'alpha': 0.7835087706066506, 'S0': 0.9763915117224369, 'E0': 0.011022806411391356, 'I0': 0.012585681866171556, 'R0': 0.0, 'fractional': 1.0}"
2,,SEIR|fractional=1|obs=delayed_I|delay=2,SEIR|fractional=1|obs=delayed_I|delay=2,SEIR,True,delayed_I,2,delayed,9,4,0.3895312997729276,0.3156606737418011,0.4259041396170081,0.31022834258939835,0.364898880858497,0.6963457580916305,0.19718505367567676,0.25474035499680353,3,0.18498287739917763,0.12591288283019156,0.06295644141509578,0.16054485169886334,"{'1': {'mae': 0.23393443327693828, 'rmse': 0.3080626536840836, 'smape': 0.5502125523108571}, '2': {'mae': 0.20255241724559134, 'rmse': 0.2710798174980684, 'smape': 0.5106492563371599}, '4': {'mae': 0.15506831050450073, 'rmse': 0.18507859380825853, 'smape': 0.4543190497826931}}",0.03210897033977267,0.195,0.09,0.08,0.015,0.0,0.0,0.01,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.47504828915404607,False,True,True,True,True,"{'b0': 1.412391868923768, 'b1': 3.387858747962117, 'b2': -1.0233233440389509, 'sigma': 0.9652166455659486, 'gamma': 0.5757671155462147, 'rho': 32.021740838472006, 'alpha': 0.7804560740173833, 'S0': 0.9782587525825572, 'E0': 0.009023463059145483, 'I0': 0.012717784358297407, 'R0': 0.0, 'fractional': 1.0}"
1,,SEIR|fractional=1|obs=I,SEIR|fractional=1|obs=I,SEIR,True,I,0,infectious,9,4,0.3942224914052327,0.31945927401634433,0.4213061420317364,0.28386051371257687,0.3400492295769437,0.6532790471408034,0.22289499224366305,0.28643060367644924,3,0.20657969624299077,0.1495384966495718,0.0747692483247859,0.1794562668065017,"{'1': {'mae': 0.27415573712855024, 'rmse': 0.3486444390440986, 'smape': 0.6090710346593162}, '2': {'mae': 0.20304441076317883, 'rmse': 0.2742391441795239, 'smape': 0.5067517205855059}, '4': {'mae': 0.19148482883926013, 'rmse': 0.2364082278057253, 'smape': 0.5103701196579022}}",0.03589125336130034,0.185,0.09,0.08,0.015,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.502240197929077,False,True,True,True,True,"{'b0': 1.329013916220837, 'b1': 3.268184824363318, 'b2': -1.7701121954679147, 'sigma': 0.962288726704423, 'gamma': 0.6114158176579294, 'rho': 33.828087504824474, 'alpha': 0.7736658819141428, 'S0': 0.9774457811537766, 'E0': 0.007528571067042644, 'I0': 0.015025647779180787, 'R0': 0.0, 'fractional': 1.0}"
1,,SEIHR|fractional=0|obs=I+H,SEIHR|fractional=0|obs=I+H,SEIHR,False,I+H,0,joint,11,5,0.4133494970930669,0.3262994186303815,0.4026204491664779,0.3838086260293571,0.41856270636259363,0.8265360346588059,0.22266010987411833,0.2570866286659426,3,0.21446729792385377,0.11915012516382315,0.05957506258191157,0.1268963094996816,"{'1': {'mae': 0.28819044170697994, 'rmse': 0.35028832397894094, 'smape': 0.652513420563327}, '2': {'mae': 0.23395201644600838, 'rmse': 0.2586242668416455, 'smape': 0.6074428052828297}, '4': {'mae': 0.14583787146936672, 'rmse': 0.1623472951772413, 'smape': 0.461242875882172}}",0.02537926189993632,0.21500000000000002,0.11,0.1,0.0,0.005,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.5144216224057017,False,True,True,True,True,"{'b0': 2.009621837411856, 'b1': 2.8106021977009, 'b2': -2.597880815418394, 'sigma': 0.9415649320482999, 'eta': 0.1676991024030065, 'gamma_i': 0.28062470373951814, 'gamma_h': 0.09794557900848441, 'rho': 17.562766719268, 'S0': 0.9588754030373088, 'E0': 0.010856971064151096, 'I0': 0.00958414437945603, 'H0': 0.02068348151908393, 'R0': 0.0, 'fractional': 0.0}"
2,,SEIR|fractional=1|obs=delayed_I|delay=1,SEIR|fractional=1|obs=delayed_I|delay=1,SEIR,True,delayed_I,1,delayed,9,4,0.3930051857166549,0.31724001523232037,0.42391998481213017,0.30013921688417006,0.3556368602358496,0.6796915876812891,0.2271692618947649,0.31050727469542333,3,0.21022209089553265,0.1821174720338102,0.0910587360169051,0.20989680072817443,"{'1': {'mae': 0.31678605084788164, 'rmse': 0.4535594841467641, 'smape': 0.6121831805082295}, '2': {'mae': 0.2132253146657074, 'rmse': 0.2985161356107604, 'smape': 0.5156422670146195}, '4': {'mae': 0.15149642017070564, 'rmse': 0.17944620432874542, 'smape': 0.44820231518570947}}",0.041979360145634886,0.19,0.09,0.08,0.015,0.0,0.0,0.005,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.5332601870580727,False,True,True,True,True,"{'b0': 1.3704969953940702, 'b1': 3.339515043298188, 'b2': -1.4271208324842044, 'sigma': 0.9652623089558796, 'gamma': 0.5830826966296305, 'rho': 32.46070086036663, 'alpha': 0.7790563068938202, 'S0': 0.9783997685593719, 'E0': 0.008091914966306964, 'I0': 0.013508316474321049, 'R0': 0.0, 'fractional': 1.0}"
